6494238, -3.141593, 0.000000, 0.000000, 0.000000, 0.000000
6499270, -3.141593, -0.006977, -0.675315, 0.001162, -0.670926
6504379, -3.141593, -0.009789, -0.887357, -0.004934, -0.877795
6509490, -3.141593, -0.006810, -0.947305, -0.003364, -0.947384
6514601, -3.141593, -0.010519, -0.970351, -0.003138, -0.968412
6519713, -3.141593, -0.009953, -0.974563, 0.001741, -0.978229
6524823, -3.141593, -0.011885, -0.974708, 0.002657, -0.976266
6529937, -3.141593, -0.005617, -0.972814, -0.009969, -0.977328
6535046, -3.141593, -0.007950, -0.986922, -0.008257, -0.982200
6540155, -3.141593, -0.006318, -0.985079, -0.001811, -0.980249
6545269, -3.141593, -0.004253, -0.981355, -0.007011, -0.975851
6550378, -3.141593, -0.004431, -0.976866, -0.011314, -0.980818
6555488, -3.141593, -0.009040, -0.975279, -0.005774, -0.987066
6560598, -3.141593, -0.008522, -0.983386, -0.006767, -0.982254
6565707, -3.141593, -0.005443, -0.983805, -0.000491, -0.984538
6570814, -3.141593, -0.003106, -0.980712, -0.004943, -0.978843
6575933, -3.141593, -0.011495, -0.968366, -0.013373, -0.977260
6581048, -3.141593, -0.004532, -0.983839, -0.009287, -0.981811
6586159, -3.141593, -0.006641, -0.979327, -0.003784, -0.981215
6591267, -3.141593, -0.011708, -0.968079, -0.005476, -0.975402
6596375, -3.141593, -0.005839, -0.972699, -0.006294, -0.973399
6601486, -3.141593, -0.007356, -0.980209, -0.013121, -0.968504
6606593, -3.141593, -0.003410, -0.983946, -0.004030, -0.975083
6611698, -3.141593, -0.002355, -0.977163, 0.001543, -0.976087
6616807, -3.141593, -0.002085, -0.980756, -0.007339, -0.977825
6621921, -3.141593, -0.006685, -0.979707, -0.007557, -0.979953
6627032, -3.141593, 0.001526, -0.987335, 0.002016, -0.984846
6632139, -3.141593, -0.002496, -0.980141, -0.003814, -0.977867
6637255, -3.141593, -0.009736, -0.975557, -0.007629, -0.978817
6642370, -3.141593, -0.010020, -0.982657, -0.012648, -0.979464
6647480, -3.141593, -0.008183, -0.984396, -0.001780, -0.982420
6652590, -3.141593, -0.001927, -0.981418, 0.002801, -0.974644
6657697, -3.141593, -0.003764, -0.973867, -0.002724, -0.980382
6662807, -3.141593, -0.008448, -0.976830, -0.004941, -0.984474
6667918, -3.141593, -0.007333, -0.978320, -0.002057, -0.983299
6673027, -3.141593, -0.002301, -0.982113, 0.001081, -0.980865
6678135, -3.141593, -0.005400, -0.976081, -0.009104, -0.981446
6683247, -3.141593, -0.003922, -0.975701, -0.013824, -0.976523
