time(s),reference current(A),current(A),rw angle(rad),pendulum angle(rad)
0.00000, 0.000, 0.001, 0.0000, -3.1416
0.00200, 0.031, 0.000, 0.0000, -3.1416
0.00400, 0.063, 0.001, 0.0000, -3.1416
0.00600, 0.094, 0.003, 0.0000, -3.1416
0.00800, 0.126, 0.025, 0.0000, -3.1416
0.01000, 0.158, 0.056, 0.0000, -3.1416
0.01200, 0.189, 0.083, 0.0000, -3.1416
0.01400, 0.221, 0.116, 0.0000, -3.1416
0.01600, 0.252, 0.159, 0.0000, -3.1416
0.01800, 0.284, 0.173, 0.0000, -3.1416
0.02000, 0.316, 0.223, 0.0000, -3.1416
0.02200, 0.348, 0.236, 0.0000, -3.1416
0.02400, 0.379, 0.284, 0.0000, -3.1416
0.02600, 0.411, 0.310, 0.0000, -3.1416
0.02800, 0.443, 0.338, 0.0000, -3.1416
0.03000, 0.475, 0.356, 0.0000, -3.1416
0.03200, 0.507, 0.408, 0.0000, -3.1416
0.03400, 0.538, 0.448, 0.0000, -3.1416
0.03600, 0.570, 0.460, 0.0000, -3.1416
0.03800, 0.602, 0.496, 0.0000, -3.1416
0.04000, 0.634, 0.528, 0.0000, -3.1416
0.04200, 0.666, 0.572, 0.0000, -3.1416
0.04400, 0.698, 0.597, 0.0000, -3.1416
0.04600, 0.730, 0.605, 0.0000, -3.1416
0.04800, 0.762, 0.655, 0.0000, -3.1416
0.05000, 0.794, 0.665, 0.0000, -3.1416
0.05200, 0.826, 0.720, 0.0000, -3.1416
0.05400, 0.858, 0.749, 0.0000, -3.1422
0.05600, 0.890, 0.781, 0.0000, -3.1422
0.05800, 0.922, 0.824, 0.0000, -3.1422
0.06000, 0.954, 0.851, 0.0000, -3.1422
0.06200, 0.986, 0.882, 0.0000, -3.1422
0.06400, 1.017, 0.910, 0.0000, -3.1422
0.06600, 1.049, 0.920, 0.0000, -3.1422
0.06800, 1.081, 0.972, 0.0000, -3.1422
0.07000, 1.113, 0.982, 0.0000, -3.1422
0.07200, 1.145, 1.036, 0.0000, -3.1422
0.07400, 1.177, 1.046, 0.0000, -3.1428
0.07600, 1.209, 1.103, 0.0000, -3.1428
0.07800, 1.241, 1.133, 0.0000, -3.1428
0.08000, 1.273, 1.165, 0.0000, -3.1428
0.08200, 1.304, 1.183, 0.0000, -3.1428
0.08400, 1.336, 1.234, 0.0000, -3.1428
0.08600, 1.368, 1.249, 0.0000, -3.1435
0.08800, 1.400, 1.274, 0.0000, -3.1435
0.09000, 1.432, 1.313, 0.0000, -3.1435
0.09200, 1.463, 1.350, 0.0000, -3.1435
0.09400, 1.495, 1.383, 0.0000, -3.1435
0.09600, 1.527, 1.416, 0.0000, -3.1441
0.09800, 1.558, 1.435, 0.0000, -3.1441
0.10000, 1.590, 1.491, 0.0000, -3.1441
0.10200, 1.621, 1.519, 0.0000, -3.1441
0.10400, 1.653, 1.548, 0.0000, -3.1447
0.10600, 1.684, 1.592, 0.0000, -3.1447
0.10800, 1.716, 1.604, 0.0000, -3.1447
0.11000, 1.747, 1.652, 0.0000, -3.1454
0.11200, 1.779, 1.666, 0.0000, -3.1454
0.11400, 1.810, 1.717, 0.0000, -3.1454
0.11600, 1.841, 1.730, 0.0000, -3.1460
0.11800, 1.872, 1.778, 0.0000, -3.1460
0.12000, 1.904, 1.806, 0.0000, -3.1460
0.12200, 1.935, 1.832, 0.0000, -3.1466
0.12400, 1.966, 1.865, 0.1309, -3.1466
0.12600, 1.997, 1.870, 0.1309, -3.1472
0.12800, 2.028, 1.941, 0.1309, -3.1472
0.13000, 2.059, 1.952, 0.1309, -3.1479
0.13200, 2.089, 1.997, 0.1309, -3.1479
0.13400, 2.120, 2.011, 0.1309, -3.1485
0.13600, 2.151, 2.054, 0.1309, -3.1485
0.13800, 2.182, 2.069, 0.1309, -3.1491
0.14000, 2.212, 2.091, 0.1309, -3.1491
0.14200, 2.243, 2.113, 0.1309, -3.1498
0.14400, 2.273, 2.171, 0.1309, -3.1504
0.14600, 2.303, 2.181, 0.1309, -3.1504
0.14800, 2.334, 2.232, 0.1309, -3.1510
0.15000, 2.364, 2.261, 0.1309, -3.1510
0.15200, 2.394, 2.294, 0.1309, -3.1516
0.15400, 2.424, 2.320, 0.1309, -3.1523
0.15600, 2.454, 2.348, 0.2618, -3.1529
0.15800, 2.484, 2.408, 0.2618, -3.1535
0.16000, 2.514, 2.417, 0.2618, -3.1535
0.16200, 2.544, 2.458, 0.2618, -3.1542
0.16400, 2.573, 2.468, 0.2618, -3.1548
0.16600, 2.603, 2.515, 0.2618, -3.1554
0.16800, 2.632, 2.550, 0.2618, -3.1560
0.17000, 2.662, 2.561, 0.2618, -3.1560
0.17200, 2.691, 2.606, 0.2618, -3.1567
0.17400, 2.720, 2.618, 0.2618, -3.1573
0.17600, 2.749, 2.573, 0.3927, -3.1579
0.17800, 2.778, 2.706, 0.3927, -3.1586
0.18000, 2.807, 2.718, 0.3927, -3.1592
0.18200, 2.836, 2.755, 0.3927, -3.1598
0.18400, 2.864, 2.771, 0.3927, -3.1604
0.18600, 2.893, 2.788, 0.3927, -3.1611
0.18800, 2.921, 2.807, 0.3927, -3.1617
0.19000, 2.949, 2.842, 0.3927, -3.1623
0.19200, 2.978, 2.878, 0.3927, -3.1630
0.19400, 3.006, 2.858, 0.5236, -3.1642
0.19600, 3.034, 2.931, 0.5236, -3.1642
0.19800, 3.062, 2.977, 0.5236, -3.1655
0.20000, 3.089, 2.995, 0.5236, -3.1661
0.20200, 3.117, 3.032, 0.5236, -3.1667
0.20400, 3.144, 3.046, 0.5236, -3.1674
0.20600, 3.172, 3.089, 0.5236, -3.1680
0.20800, 3.199, 3.115, 0.5236, -3.1692
0.21000, 3.226, 3.151, 0.6545, -3.1699
0.21200, 3.253, 3.165, 0.6545, -3.1705
0.21400, 3.280, 3.199, 0.6545, -3.1711
0.21600, 3.307, 3.220, 0.6545, -3.1724
0.21800, 3.333, 3.247, 0.6545, -3.1730
0.22000, 3.360, 3.271, 0.6545, -3.1743
0.22200, 3.386, 3.263, 0.7854, -3.1749
0.22400, 3.412, 3.329, 0.7854, -3.1755
0.22600, 3.438, 3.351, 0.7854, -3.1768
0.22800, 3.464, 3.361, 0.7854, -3.1774
0.23000, 3.489, 3.405, 0.7854, -3.1787
0.23200, 3.515, 3.415, 0.7854, -3.1787
0.23400, 3.540, 3.442, 0.9163, -3.1799
0.23600, 3.566, 3.476, 0.9163, -3.1812
0.23800, 3.591, 3.492, 0.9163, -3.1824
0.24000, 3.616, 3.534, 0.9163, -3.1831
0.24200, 3.640, 3.560, 0.9163, -3.1843
0.24400, 3.665, 3.593, 1.0472, -3.1849
0.24601, 3.689, 3.628, 1.0472, -3.1856
0.24800, 3.714, 3.628, 1.0472, -3.1868
0.25000, 3.738, 3.648, 1.0472, -3.1881
0.25200, 3.762, 3.574, 1.1781, -3.1893
0.25400, 3.785, 3.715, 1.1781, -3.1900
0.25600, 3.809, 3.739, 1.1781, -3.1912
0.25800, 3.832, 3.745, 1.1781, -3.1925
0.26000, 3.855, 3.786, 1.1781, -3.1937
0.26200, 3.878, 3.796, 1.1781, -3.1944
0.26400, 3.901, 3.840, 1.3090, -3.1950
0.26600, 3.924, 3.863, 1.3090, -3.1963
0.26800, 3.946, 3.875, 1.3090, -3.1975
0.27000, 3.969, 3.855, 1.4399, -3.1994
0.27200, 3.991, 3.918, 1.4399, -3.2000
0.27400, 4.013, 3.952, 1.4399, -3.2013
0.27601, 4.035, 3.962, 1.4399, -3.2019
0.27801, 4.056, 3.889, 1.5708, -3.2032
0.28001, 4.077, 4.025, 1.5708, -3.2044
0.28201, 4.099, 4.037, 1.5708, -3.2057
0.28401, 4.119, 4.056, 1.5708, -3.2069
0.28601, 4.140, 4.002, 1.7017, -3.2082
0.28801, 4.161, 4.092, 1.7017, -3.2095
0.29001, 4.181, 4.118, 1.7017, -3.2107
0.29200, 4.201, 4.150, 1.7017, -3.2120
0.29400, 4.221, 4.109, 1.8326, -3.2132
0.29600, 4.241, 4.203, 1.8326, -3.2145
0.29800, 4.260, 4.204, 1.8326, -3.2157
0.30000, 4.280, 4.223, 1.9635, -3.2170
0.30200, 4.299, 4.243, 1.9635, -3.2182
0.30400, 4.317, 4.266, 1.9635, -3.2195
0.30600, 4.336, 4.290, 1.9635, -3.2208
0.30800, 4.355, 4.297, 2.0944, -3.2220
0.31000, 4.373, 4.332, 2.0944, -3.2239
0.31200, 4.391, 4.281, 2.2253, -3.2252
0.31400, 4.408, 4.364, 2.2253, -3.2270
0.31600, 4.426, 4.376, 2.2253, -3.2277
0.31800, 4.443, 4.234, 2.3562, -3.2296
0.32000, 4.460, 4.369, 2.3562, -3.2302
0.32200, 4.477, 4.439, 2.3562, -3.2321
0.32400, 4.494, 4.449, 2.3562, -3.2333
0.32600, 4.510, 4.452, 2.4871, -3.2346
0.32800, 4.526, 4.487, 2.4871, -3.2365
0.33000, 4.542, 4.498, 2.4871, -3.2377
0.33200, 4.557, 4.528, 2.6180, -3.2390
0.33400, 4.573, 4.549, 2.6180, -3.2409
0.33600, 4.588, 4.428, 2.7489, -3.2421
0.33800, 4.603, 4.570, 2.7489, -3.2434
0.34001, 4.618, 4.595, 2.8798, -3.2446
0.34201, 4.632, 4.585, 2.8798, -3.2465
0.34401, 4.646, 4.621, 2.8798, -3.2478
0.34601, 4.660, 4.623, 2.8798, -3.2490
0.34801, 4.674, 4.650, 3.0107, -3.2503
0.35001, 4.687, 4.664, 3.0107, -3.2522
0.35200, 4.700, 4.646, 3.1416, -3.2534
0.35400, 4.713, 4.688, 3.1416, -3.2553
0.35600, 4.725, 4.608, 3.2725, -3.2566
0.35800, 4.738, 4.711, 3.2725, -3.2585
0.36000, 4.750, 4.718, 3.2725, -3.2597
0.36200, 4.762, 4.741, 3.4034, -3.2610
0.36400, 4.773, 4.766, 3.4034, -3.2629
0.36600, 4.784, 4.733, 3.5343, -3.2641
0.36800, 4.795, 4.784, 3.5343, -3.2660
0.37000, 4.806, 4.722, 3.6652, -3.2673
0.37200, 4.817, 4.798, 3.6652, -3.2685
0.37400, 4.827, 4.735, 3.7961, -3.2704
0.37600, 4.837, 4.817, 3.7961, -3.2717
0.37800, 4.846, 4.843, 3.7961, -3.2729
0.38000, 4.856, 4.808, 3.9270, -3.2748
0.38200, 4.865, 4.858, 3.9270, -3.2767
0.38400, 4.873, 4.850, 4.0579, -3.2786
0.38600, 4.882, 4.866, 4.0579, -3.2792
0.38800, 4.890, 4.882, 4.1888, -3.2811
0.39000, 4.898, 4.901, 4.1888, -3.2823
0.39200, 4.906, 4.849, 4.3197, -3.2842
0.39400, 4.913, 4.907, 4.3197, -3.2855
0.39600, 4.920, 4.864, 4.4506, -3.2874
0.39800, 4.927, 4.930, 4.4506, -3.2886
0.40000, 4.933, 4.902, 4.5815, -3.2905
0.40201, 4.940, 4.949, 4.5815, -3.2924
0.40401, 4.946, 4.929, 4.7124, -3.2943
0.40601, 4.951, 4.948, 4.7124, -3.2955
0.40801, 4.956, 4.935, 4.8433, -3.2968
0.41001, 4.961, 4.973, 4.8433, -3.2987
0.41200, 4.966, 4.967, 4.9742, -3.2999
0.41400, 4.971, 4.999, 4.9742, -3.3018
0.41600, 4.975, 4.975, 5.1051, -3.3037
0.41800, 4.978, 4.909, 5.2360, -3.3050
0.42000, 4.982, 4.994, 5.2360, -3.3062
0.42200, 4.985, 4.926, 5.3669, -3.3081
0.42400, 4.988, 5.016, 5.3669, -3.3094
0.42600, 4.991, 4.941, 5.4978, -3.3112
0.42800, 4.993, 5.024, 5.4978, -3.3125
0.43000, 4.995, 4.976, 5.6287, -3.3144
0.43200, 4.996, 4.895, 5.7596, -3.3156
0.43400, 4.998, 5.024, 5.7596, -3.3175
0.43600, 4.999, 4.860, 5.8905, -3.3188
0.43800, 5.000, 5.040, 5.8905, -3.3200
0.44000, 5.000, 4.993, 6.0214, -3.3219
0.44200, 5.000, 4.962, 6.1523, -3.3232
0.44400, 5.000, 5.004, 6.1523, -3.3251
0.44600, 4.999, 4.977, 6.2832, -3.3263
0.44800, 4.998, 5.017, 6.4141, -3.3276
0.45000, 4.997, 5.001, 6.4141, -3.3295
0.45200, 4.996, 5.012, 6.5450, -3.3313
0.45400, 4.994, 5.028, 6.5450, -3.3320
0.45600, 4.992, 5.046, 6.6759, -3.3332
0.45800, 4.989, 4.893, 6.8068, -3.3351
0.46000, 4.986, 5.001, 6.8068, -3.3364
0.46200, 4.983, 5.008, 6.9377, -3.3376
0.46401, 4.980, 4.815, 7.0686, -3.3395
0.46601, 4.976, 5.024, 7.0686, -3.3408
0.46801, 4.972, 4.949, 7.1995, -3.3420
0.47001, 4.968, 4.884, 7.3304, -3.3439
0.47200, 4.963, 4.958, 7.3304, -3.3445
0.47400, 4.958, 4.955, 7.4613, -3.3464
0.47600, 4.952, 4.893, 7.5922, -3.3477
0.47800, 4.947, 4.973, 7.5922, -3.3483
0.48000, 4.941, 4.939, 7.7231, -3.3502
0.48200, 4.934, 4.922, 7.8540, -3.3515
0.48400, 4.927, 4.967, 7.8540, -3.3527
0.48600, 4.920, 4.953, 7.9849, -3.3540
0.48800, 4.913, 4.950, 8.1158, -3.3552
0.49000, 4.905, 4.972, 8.1158, -3.3565
0.49200, 4.897, 4.931, 8.2467, -3.3577
0.49400, 4.889, 4.827, 8.3776, -3.3590
0.49600, 4.880, 4.906, 8.5085, -3.3602
0.49800, 4.871, 4.904, 8.5085, -3.3615
0.50001, 4.862, 4.908, 8.6394, -3.3621
0.50200, 4.852, 4.913, 8.7703, -3.3634
0.50400, 4.842, 4.896, 8.7703, -3.3653
0.50600, 4.832, 4.773, 8.9012, -3.3653
0.50800, 4.821, 4.836, 9.0321, -3.3672
0.51000, 4.810, 4.764, 9.1630, -3.3684
0.51200, 4.799, 4.833, 9.1630, -3.3690
0.51400, 4.787, 4.851, 9.2939, -3.3703
0.51600, 4.775, 4.854, 9.2939, -3.3709
0.51800, 4.762, 4.798, 9.5557, -3.3722
0.52000, 4.750, 4.823, 9.5557, -3.3734
0.52200, 4.737, 4.784, 9.6866, -3.3741
0.52400, 4.723, 4.772, 9.8175, -3.3753
0.52600, 4.710, 4.783, 9.8175, -3.3760
0.52800, 4.696, 4.774, 9.9484, -3.3772
0.53000, 4.681, 4.762, 10.0793, -3.3778
0.53200, 4.667, 4.720, 10.2102, -3.3791
0.53400, 4.651, 4.696, 10.3411, -3.3797
0.53600, 4.636, 4.598, 10.4720, -3.3810
0.53800, 4.620, 4.574, 10.6029, -3.3816
0.54000, 4.604, 4.689, 10.6029, -3.3822
0.54200, 4.588, 4.646, 10.7338, -3.3835
0.54400, 4.571, 4.649, 10.8647, -3.3841
0.54600, 4.554, 4.549, 10.9956, -3.3848
0.54800, 4.537, 4.608, 11.1265, -3.3854
0.55000, 4.519, 4.600, 11.1265, -3.3866
0.55200, 4.501, 4.589, 11.2574, -3.3873
0.55400, 4.483, 4.554, 11.3883, -3.3879
0.55600, 4.464, 4.510, 11.5192, -3.3885
0.55800, 4.445, 4.508, 11.6501, -3.3892
0.56000, 4.426, 4.422, 11.7810, -3.3898
0.56200, 4.406, 4.454, 11.9119, -3.3910
0.56400, 4.386, 4.452, 11.9119, -3.3910
0.56600, 4.365, 4.452, 12.0428, -3.3917
0.56800, 4.345, 4.418, 12.1737, -3.3923
0.57000, 4.324, 4.389, 12.3046, -3.3929
0.57200, 4.302, 4.339, 12.4355, -3.3935
0.57400, 4.281, 4.280, 12.5664, -3.3942
0.57600, 4.259, 4.364, 12.5664, -3.3942
0.57800, 4.236, 4.342, 12.6973, -3.3948
0.58000, 4.214, 4.315, 12.8282, -3.3954
0.58200, 4.191, 4.301, 12.9591, -3.3954
0.58400, 4.168, 4.245, 13.0900, -3.3961
0.58600, 4.144, 4.244, 13.2209, -3.3961
0.58800, 4.120, 4.143, 13.3518, -3.3967
0.59001, 4.096, 4.145, 13.4827, -3.3973
0.59201, 4.071, 4.117, 13.6136, -3.3973
0.59401, 4.046, 4.163, 13.6136, -3.3973
0.59601, 4.021, 4.138, 13.7445, -3.3979
0.59801, 3.996, 4.111, 13.8754, -3.3979
0.60001, 3.970, 4.095, 14.1372, -3.3979
0.60201, 3.944, 4.045, 14.1372, -3.3979
0.60401, 3.917, 4.022, 14.2681, -3.3979
0.60601, 3.891, 3.989, 14.3990, -3.3979
0.60801, 3.863, 3.962, 14.5299, -3.3979
0.61001, 3.836, 3.931, 14.6608, -3.3979
0.61201, 3.808, 3.916, 14.7917, -3.3979
0.61401, 3.780, 3.839, 14.9226, -3.3979
0.61601, 3.752, 3.824, 15.0535, -3.3979
0.61801, 3.724, 3.748, 15.1844, -3.3979
0.62000, 3.695, 3.727, 15.3153, -3.3979
0.62200, 3.666, 3.714, 15.4462, -3.3973
0.62400, 3.636, 3.706, 15.5771, -3.3973
0.62600, 3.606, 3.754, 15.5771, -3.3973
0.62800, 3.576, 3.714, 15.7080, -3.3967
0.63000, 3.546, 3.699, 15.8389, -3.3967
0.63200, 3.515, 3.532, 16.1007, -3.3961
0.63400, 3.484, 3.607, 16.1007, -3.3961
0.63600, 3.453, 3.583, 16.2316, -3.3954
0.63800, 3.421, 3.551, 16.3625, -3.3954
0.64000, 3.390, 3.520, 16.4934, -3.3948
0.64200, 3.357, 3.452, 16.6243, -3.3942
0.64400, 3.325, 3.451, 16.7552, -3.3942
0.64600, 3.292, 3.416, 16.8861, -3.3935
0.64800, 3.259, 3.354, 17.0170, -3.3929
0.65000, 3.226, 3.357, 17.1479, -3.3923
0.65200, 3.193, 3.311, 17.2788, -3.3917
0.65400, 3.159, 3.291, 17.4097, -3.3910
0.65600, 3.125, 3.176, 17.6715, -3.3904
0.65800, 3.091, 3.225, 17.6715, -3.3898
0.66000, 3.056, 3.198, 17.9333, -3.3892
0.66200, 3.021, 3.169, 17.9333, -3.3885
0.66400, 2.986, 3.129, 18.0642, -3.3879
0.66600, 2.951, 3.114, 18.1951, -3.3873
0.66800, 2.915, 3.067, 18.3260, -3.3866
0.67000, 2.879, 3.035, 18.4569, -3.3854
0.67200, 2.843, 2.931, 18.7187, -3.3848
0.67400, 2.807, 2.961, 18.7187, -3.3841
0.67600, 2.770, 2.928, 18.8496, -3.3829
0.67800, 2.733, 2.831, 19.1114, -3.3822
0.68000, 2.696, 2.864, 19.1114, -3.3810
0.68200, 2.659, 2.744, 19.3732, -3.3797
0.68400, 2.621, 2.734, 19.5041, -3.3785
0.68600, 2.583, 2.743, 19.5041, -3.3778
0.68800, 2.545, 2.638, 19.7659, -3.3772
0.69000, 2.507, 2.582, 19.8968, -3.3753
0.69200, 2.468, 2.597, 20.0277, -3.3741
0.69400, 2.429, 2.598, 20.0277, -3.3734
0.69600, 2.390, 2.511, 20.2895, -3.3716
0.69800, 2.351, 2.465, 20.4204, -3.3709
0.70000, 2.312, 2.424, 20.5513, -3.3690
0.70200, 2.272, 2.403, 20.6822, -3.3678
0.70400, 2.232, 2.372, 20.8131, -3.3665
0.70600, 2.192, 2.333, 20.9440, -3.3646
0.70800, 2.152, 2.294, 21.0749, -3.3634
0.71000, 2.111, 2.245, 21.2057, -3.3621
0.71200, 2.071, 2.202, 21.3367, -3.3602
0.71401, 2.030, 2.186, 21.4676, -3.3590
0.71601, 1.989, 2.084, 21.7293, -3.3571
0.71801, 1.947, 2.099, 21.8602, -3.3552
0.72001, 1.906, 2.007, 21.9911, -3.3533
0.72201, 1.864, 2.025, 21.9911, -3.3527
0.72401, 1.822, 1.994, 22.2529, -3.3508
0.72601, 1.780, 1.911, 22.3838, -3.3489
0.72801, 1.738, 1.863, 22.5147, -3.3471
0.73001, 1.696, 1.834, 22.6456, -3.3458
0.73201, 1.653, 1.791, 22.7765, -3.3439
0.73401, 1.610, 1.782, 22.9074, -3.3420
0.73601, 1.567, 1.722, 23.0383, -3.3401
0.73801, 1.524, 1.685, 23.1692, -3.3383
0.74000, 1.481, 1.636, 23.3001, -3.3364
0.74200, 1.437, 1.609, 23.4310, -3.3339
0.74400, 1.394, 1.522, 23.6928, -3.3326
0.74600, 1.350, 1.466, 23.8237, -3.3301
0.74800, 1.306, 1.446, 23.9546, -3.3282
0.75000, 1.262, 1.438, 23.9546, -3.3263
0.75200, 1.218, 1.361, 24.2164, -3.3238
0.75400, 1.174, 1.299, 24.3473, -3.3219
0.75600, 1.129, 1.278, 24.4782, -3.3207
0.75800, 1.085, 1.229, 24.6091, -3.3175
0.76000, 1.040, 1.210, 24.7400, -3.3163
0.76200, 0.995, 1.152, 25.0018, -3.3131
0.76400, 0.951, 1.136, 25.0018, -3.3112
0.76600, 0.906, 1.055, 25.2636, -3.3094
0.76800, 0.860, 1.004, 25.3945, -3.3068
0.77000, 0.815, 0.970, 25.5254, -3.3050
0.77200, 0.770, 0.904, 25.6563, -3.3024
0.77400, 0.724, 0.882, 25.7872, -3.2993
0.77600, 0.679, 0.866, 25.7872, -3.2987
0.77800, 0.633, 0.780, 26.0490, -3.2955
0.78000, 0.587, 0.752, 26.1799, -3.2924
0.78200, 0.541, 0.724, 26.3108, -3.2899
0.78400, 0.495, 0.682, 26.4417, -3.2886
0.78600, 0.449, 0.605, 26.7035, -3.2855
0.78800, 0.403, 0.584, 26.7035, -3.2823
0.79000, 0.357, 0.535, 26.9653, -3.2805
0.79200, 0.311, 0.486, 27.0962, -3.2773
0.79400, 0.265, 0.423, 27.2271, -3.2742
0.79601, 0.218, 0.404, 27.2271, -3.2723
0.79801, 0.172, 0.318, 27.4889, -3.2698
0.80001, 0.125, 0.280, 27.6198, -3.2666
0.80201, 0.079, 0.230, 27.7507, -3.2635
0.80401, 0.032, 0.216, 27.8816, -3.2610
0.80601, -0.014, 0.132, 28.0125, -3.2578
0.80801, -0.061, 0.085, 28.2743, -3.2547
0.81001, -0.107, 0.058, 28.2743, -3.2528
0.81201, -0.154, -0.007, 28.5361, -3.2503
0.81401, -0.201, -0.040, 28.6670, -3.2465
0.81601, -0.248, -0.092, 28.7979, -3.2434
0.81801, -0.294, -0.113, 28.7979, -3.2409
0.82001, -0.341, -0.198, 29.0597, -3.2377
0.82201, -0.388, -0.257, 29.1906, -3.2340
0.82401, -0.435, -0.270, 29.3215, -3.2321
0.82601, -0.481, -0.345, 29.5833, -3.2283
0.82801, -0.528, -0.362, 29.5833, -3.2264
0.83001, -0.575, -0.420, 29.8451, -3.2226
0.83201, -0.622, -0.460, 29.8451, -3.2201
0.83401, -0.668, -0.520, 30.1069, -3.2176
0.83601, -0.715, -0.544, 30.2378, -3.2145
0.83801, -0.762, -0.605, 30.3687, -3.2107
0.84001, -0.808, -0.681, 30.4996, -3.2069
0.84201, -0.855, -0.668, 30.6305, -3.2044
0.84401, -0.902, -0.772, 30.7614, -3.2013
0.84601, -0.948, -0.773, 30.8923, -3.2000
0.84801, -0.995, -0.864, 31.0232, -3.1956
0.85001, -1.041, -0.885, 31.1541, -3.1925
0.85201, -1.087, -0.883, 31.4159, -3.1893
0.85401, -1.134, -0.974, 31.4159, -3.1862
0.85601, -1.180, -1.010, 31.6777, -3.1824
0.85801, -1.226, -1.056, 31.6777, -3.1799
0.86001, -1.272, -1.118, 31.9395, -3.1768
0.86201, -1.318, -1.135, 32.0704, -3.1730
0.86401, -1.364, -1.215, 32.2013, -3.1705
0.86601, -1.410, -1.235, 32.3322, -3.1667
0.86801, -1.456, -1.319, 32.4631, -3.1623
0.87001, -1.502, -1.296, 32.5940, -3.1598
0.87201, -1.547, -1.421, 32.7249, -3.1573
0.87401, -1.593, -1.461, 32.8558, -3.1529
0.87601, -1.638, -1.508, 32.9867, -3.1504
0.87801, -1.683, -1.548, 33.1176, -3.1460
0.88001, -1.728, -1.561, 33.3794, -3.1422
0.88201, -1.773, -1.600, 33.3794, -3.1410
0.88401, -1.818, -1.624, 33.6412, -3.1366
0.88601, -1.863, -1.708, 33.7721, -3.1328
0.88801, -1.907, -1.684, 33.9030, -3.1290
0.89001, -1.952, -1.810, 34.0339, -3.1246
0.89201, -1.996, -1.850, 34.0339, -3.1221
0.89401, -2.040, -1.908, 34.2957, -3.1190
0.89601, -2.084, -1.901, 34.4266, -3.1152
0.89801, -2.128, -1.995, 34.5575, -3.1121
0.90001, -2.172, -2.011, 34.6884, -3.1083
0.90201, -2.215, -2.090, 34.8193, -3.1039
0.90401, -2.259, -2.067, 34.9502, -3.1014
0.90601, -2.302, -2.174, 35.0811, -3.0982
0.90801, -2.345, -2.188, 35.2120, -3.0945
0.91001, -2.387, -2.261, 35.3429, -3.0913
0.91201, -2.430, -2.285, 35.4738, -3.0876
0.91401, -2.472, -2.358, 35.6047, -3.0844
0.91601, -2.515, -2.379, 35.7356, -3.0800
0.91801, -2.557, -2.431, 35.8665, -3.0775
0.92001, -2.598, -2.471, 35.9974, -3.0731
0.92201, -2.640, -2.525, 36.1283, -3.0706
0.92401, -2.681, -2.556, 36.2592, -3.0662
0.92601, -2.722, -2.608, 36.3901, -3.0624
0.92801, -2.763, -2.662, 36.6519, -3.0593
0.93001, -2.804, -2.692, 36.6519, -3.0555
0.93201, -2.844, -2.654, 36.9137, -3.0511
0.93401, -2.884, -2.721, 36.9137, -3.0486
0.93601, -2.924, -2.830, 37.0446, -3.0448
0.93801, -2.964, -2.788, 37.3064, -3.0404
0.94001, -3.003, -2.844, 37.3064, -3.0392
0.94201, -3.043, -2.863, 37.5682, -3.0348
0.94401, -3.081, -2.961, 37.5682, -3.0310
0.94601, -3.120, -2.984, 37.8300, -3.0266
0.94801, -3.158, -2.961, 37.8300, -3.0241
0.95001, -3.196, -3.087, 37.9609, -3.0203
0.95201, -3.234, -3.035, 38.0918, -3.0172
0.95401, -3.272, -3.167, 38.2227, -3.0134
0.95601, -3.309, -3.226, 38.3536, -3.0096
0.95801, -3.346, -3.120, 38.4845, -3.0071
0.96001, -3.382, -3.284, 38.6154, -3.0040
0.96201, -3.419, -3.320, 38.7463, -2.9996
0.96401, -3.455, -3.344, 38.8772, -2.9958
0.96601, -3.490, -3.399, 39.0081, -2.9933
0.96801, -3.526, -3.390, 39.1390, -2.9889
0.97001, -3.561, -3.463, 39.2699, -2.9864
0.97201, -3.596, -3.421, 39.4008, -2.9820
0.97401, -3.630, -3.519, 39.5317, -2.9782
0.97601, -3.664, -3.562, 39.5317, -2.9770
0.97801, -3.698, -3.600, 39.7935, -2.9726
0.98001, -3.731, -3.618, 39.9244, -2.9688
0.98201, -3.764, -3.566, 40.0553, -2.9650
0.98401, -3.797, -3.704, 40.0553, -2.9606
0.98601, -3.829, -3.693, 40.1862, -2.9581
0.98801, -3.861, -3.796, 40.3171, -2.9556
0.99001, -3.893, -3.809, 40.4480, -2.9518
0.99201, -3.924, -3.838, 40.5789, -2.9487
0.99401, -3.955, -3.809, 40.7098, -2.9449
0.99601, -3.985, -3.862, 40.8407, -2.9412
0.99801, -4.016, -3.910, 40.9716, -2.9386
1.00001, -4.045, -3.957, 41.1025, -2.9361
1.00201, -4.075, -3.993, 41.2334, -2.9317
1.00401, -4.104, -4.005, 41.3643, -2.9280
1.00601, -4.132, -3.966, 41.4952, -2.9242
1.00801, -4.160, -4.031, 41.4952, -2.9217
1.01001, -4.188, -4.132, 41.6261, -2.9179
1.01201, -4.215, -4.030, 41.7570, -2.9160
1.01401, -4.242, -4.169, 41.8879, -2.9135
1.01601, -4.269, -4.083, 42.0188, -2.9097
1.01801, -4.295, -4.219, 42.1497, -2.9072
1.02001, -4.321, -4.248, 42.1497, -2.9035
1.02201, -4.346, -4.301, 42.2806, -2.8997
1.02401, -4.371, -4.331, 42.4115, -2.8965
1.02601, -4.395, -4.247, 42.5424, -2.8940
1.02801, -4.419, -4.371, 42.6733, -2.8915
1.03001, -4.443, -4.286, 42.8042, -2.8884
1.03201, -4.466, -4.400, 42.9351, -2.8852
