0.0, 0.0471619355774
0.002, 0.0471251586565
0.004, 0.0470177153144
0.006, 0.0468482002851
0.008, 0.046630715204
0.01, 0.046384541683
0.012, 0.0461336980195
0.014, 0.0459063928114
0.016, 0.0457343910628
0.018, 0.0456523097875
0.02, 0.04569686066
0.022, 0.0459060570205
0.024, 0.0463184016587
0.026, 0.0469720704863
0.028, 0.0479041056753
0.03, 0.0491496302937
0.032, 0.050741095099
0.034, 0.0527075670898
0.036, 0.0550740687411
0.038, 0.0578609765805
0.04, 0.0610834878503
0.042, 0.064751164334
0.044, 0.0688675628499
0.046, 0.0734299622416
0.048, 0.078429196704
0.05, 0.0838496047808
0.052, 0.0896691021698
0.054, 0.095859384451
0.056, 0.102386262951
0.058, 0.109210133215
0.06, 0.116286571086
0.062, 0.123567046461
0.064, 0.130999739644
0.066, 0.13853044031
0.068, 0.146103504736
0.07, 0.153662843602
0.072, 0.161152910601
0.074, 0.168519661539
0.076, 0.175711454682
0.078, 0.182679865785
0.08, 0.189380395261
0.082, 0.195773050141
0.084, 0.201822789335
0.086, 0.207499826922
0.088, 0.212779794223
0.09, 0.217643766975
0.092, 0.222078168669
0.094, 0.226074564797
0.096, 0.229629365334
0.098, 0.2327434542
0.1, 0.235421764772
0.102, 0.237672819958
0.104, 0.239508253959
0.106, 0.240942330989
0.108, 0.241991473948
0.11, 0.242673813641
0.112, 0.243008766715
0.114, 0.243016648161
0.116, 0.242718322151
0.118, 0.242134893109
0.12, 0.241287437406
0.122, 0.240196774785
0.124, 0.238883277714
0.126, 0.237366716111
0.128, 0.235666134503
0.13, 0.233799758345
0.132, 0.231784926178
0.134, 0.229638044318
0.136, 0.227374560863
0.138, 0.225008956048
0.14, 0.22255474616
0.142, 0.220024498523
0.144, 0.217429855303
0.146, 0.214781564181
0.148, 0.212089514186
0.15, 0.209362775206
0.152, 0.206609639976
0.154, 0.203837667474
0.156, 0.201053726894
0.158, 0.198264041513
0.16, 0.195474231874
0.162, 0.192689357892
0.164, 0.189913959532
0.166, 0.187152095833
0.168, 0.184407382101
0.17, 0.181683025184
0.172, 0.17898185675
0.174, 0.176306364566
0.176, 0.173658721779
0.178, 0.171040814257
0.18, 0.168454266015
0.182, 0.16590046283
0.184, 0.1633805741
0.186, 0.160895573041
0.188, 0.158446255323
0.19, 0.156033256211
0.192, 0.153657066333
0.194, 0.151318046143
0.196, 0.149016439174
0.198, 0.146752384168
0.2, 0.144525926168
0.202, 0.142337026636
0.204, 0.140185572689
0.206, 0.138071385501
0.208, 0.135994227964
0.21, 0.133953811634
0.212, 0.131949803053
0.214, 0.129981829476
0.216, 0.128049484064
0.218, 0.126152330582
0.22, 0.124289907651
0.222, 0.122461732585
0.224, 0.120667304851
0.226, 0.118906109195
0.228, 0.117177618441
0.23, 0.11548129602
0.232, 0.113816598233
0.234, 0.112182976271
0.236, 0.110579878036
0.238, 0.109006749752
0.24, 0.107463037408
0.242, 0.105948188036
0.244, 0.104461650843
0.246, 0.103002878214
0.248, 0.10157132659
0.25, 0.100166457241
0.252, 0.0987877369422
0.254, 0.0974346385534
0.256, 0.0961066415288
0.258, 0.0948032323468
0.26, 0.0935239048772
0.262, 0.0922681606892
0.264, 0.0910355093065
0.266, 0.0898254684145
0.268, 0.0886375640252
0.27, 0.0874713306033
0.272, 0.0863263111582
0.274, 0.0852020573055
0.276, 0.0840981293011
0.278, 0.0830140960506
0.28, 0.0819495350973
0.282, 0.0809040325918
0.284, 0.0798771832431
0.286, 0.0788685902564
0.288, 0.0778778652571
0.29, 0.0769046282031
0.292, 0.0759485072882
0.294, 0.0750091388362
0.296, 0.0740861671877
0.298, 0.0731792445812
0.3, 0.0722880310286
0.302, 0.0714121941863
0.304, 0.0705514092231
0.306, 0.0697053586853
0.308, 0.0688737323593
0.31, 0.0680562271328
0.312, 0.0672525468554
0.314, 0.0664624021975
0.316, 0.0656855105106
0.318, 0.0649215956862
0.32, 0.0641703880162
0.322, 0.063431624054
0.324, 0.0627050464759
0.326, 0.061990403945
0.328, 0.0612874509756
0.33, 0.0605959477993
0.332, 0.0599156602333
0.334, 0.0592463595504
0.336, 0.0585878223509
0.338, 0.0579398304367
0.34, 0.0573021706872
0.342, 0.0566746349383
0.344, 0.0560570198625
0.346, 0.0554491268523
0.348, 0.0548507619051
0.35, 0.0542617355114
0.352, 0.0536818625442
0.354, 0.0531109621518
0.356, 0.0525488576522
0.358, 0.0519953764303
0.36, 0.0514503498372
0.362, 0.0509136130919
0.364, 0.0503850051853
0.366, 0.0498643687864
0.368, 0.0493515501505
0.37, 0.0488463990303
0.372, 0.0483487685884
0.374, 0.0478585153125
0.376, 0.0473754989321
0.378, 0.046899582338
0.38, 0.0464306315031
0.382, 0.045968515406
0.384, 0.0455131059555
0.386, 0.0450642779181
0.388, 0.0446219088464
0.39, 0.0441858790102
0.392, 0.0437560713287
0.394, 0.0433323713045
0.396, 0.0429146669603
0.398, 0.0425028487754
