1.430302, 0.000000, -0.000000, 0.000259, -0.031458, 1.570796, -0.000000
1.440305, 0.000000, -0.000000, 0.000181, -0.007176, 1.570796, -0.000000
1.450309, 0.000000, -0.000000, 0.000353, 0.010294, 1.570796, -0.000000
1.460312, 0.000000, -0.000000, 0.000417, -0.004598, 1.570796, -0.000000
1.470314, 0.000000, -0.000000, 0.000267, -0.018098, 1.570796, -0.000000
1.480344, 0.000000, -0.000000, 0.000193, -0.002830, 1.570796, -0.000000
1.490404, 0.000000, -0.000000, 0.000317, 0.017675, 1.570796, -0.000000
1.500410, 0.000000, -0.000000, 0.000339, -0.012779, 1.570796, -0.000000
1.510415, 0.000000, -0.000000, 0.000172, -0.009910, 1.570796, -0.000000
1.520420, 0.000000, -0.000000, 0.000112, 0.010343, 1.570796, -0.000000
1.530427, 0.000000, -0.000000, 0.000236, 0.016690, 1.570796, -0.000000
1.540433, 0.000000, -0.000000, 0.000243, -0.015614, 1.570796, -0.000000
1.550438, 0.000000, -0.000000, 0.000081, -0.020388, 1.570796, -0.000000
1.560447, 0.000000, -0.000000, 0.000095, 0.022520, 1.570796, -0.000000
1.570451, 0.000000, -0.000000, 0.000317, 0.028364, 1.570796, -0.000000
1.583325, 0.000000, -0.000000, 0.000280, -0.006668, 1.570796, -0.000000
1.593330, 0.000000, -0.000000, 0.000127, -0.008123, 1.570796, -0.000000
1.603336, 0.000000, -0.000000, 0.000191, 0.026322, 1.570796, -0.000000
1.613339, 0.000000, -0.000000, 0.000327, 0.016111, 1.570796, -0.000000
1.623346, 0.000000, -0.000000, 0.000168, -0.018997, 1.570796, -0.000000
1.633350, 0.000000, -0.000000, 0.000037, -0.017412, 1.570796, -0.000000
1.643354, 0.000000, -0.000000, 0.000090, -0.001634, 1.570796, -0.000000
1.653359, 0.000000, -0.000000, 0.000191, -0.009048, 1.570796, -0.000000
1.663361, 0.000000, -0.000000, 0.000062, -0.035740, 1.570796, -0.000000
1.673363, 0.000000, -0.000000, -0.000075, -0.018044, 1.570796, -0.000000
1.683367, 0.000000, -0.000000, -0.000075, -0.018044, 1.570796, -0.000000
1.693504, 0.000000, -0.000000, 0.000182, 0.000887, 1.570796, -0.000000
1.703511, 0.000000, -0.000000, 0.000040, -0.012719, 1.569262, -0.000000
1.713513, 0.000000, -0.000000, -0.000036, 0.003836, 1.570796, -0.000000
1.723518, 0.000000, -0.000000, -0.000036, 0.003836, 1.570796, -0.000000
1.733522, 0.000000, -0.000000, 0.000144, -0.011789, 1.570796, -0.000000
1.743525, 0.000000, -0.000000, 0.000027, -0.012751, 1.570796, -0.000000
1.753532, 0.000000, -0.000000, 0.000031, 0.022458, 1.570796, -0.000000
1.763561, 0.000000, -0.000000, 0.000162, 0.026396, 1.570796, -0.000000
1.773565, 0.000000, -0.000000, 0.000073, -0.013138, 1.570796, -0.000000
1.783570, 0.000000, -0.000000, -0.000065, -0.011864, 1.570796, -0.000000
1.796386, 0.000000, -0.000000, -0.000065, -0.011864, 1.570796, -0.000000
1.806391, 0.000000, -0.000000, 0.000129, 0.001388, 1.570796, -0.000000
1.816396, 0.000000, -0.000000, -0.000019, -0.031106, 1.570796, -0.000000
1.826398, 0.000000, -0.000000, -0.000159, -0.008135, 1.570796, -0.000000
1.836405, 0.000000, -0.000000, -0.000087, -0.007051, 1.570796, -0.000000
1.846412, 0.000000, -0.000000, 0.000009, -0.007689, 1.570796, -0.000000
1.856414, 0.000000, -0.000000, -0.000150, -0.022405, 1.570796, -0.000000
1.866416, 0.000000, -0.000000, -0.000262, 0.002661, 1.570796, -0.000000
1.876419, 0.000000, -0.000000, -0.000139, 0.022924, 1.570796, -0.000000
1.886465, 0.000000, -0.000000, -0.000164, -0.011890, 1.570796, -0.000000
1.896571, 0.000000, -0.000000, 0.000170, -0.015919, 1.570796, -0.000000
1.906575, 0.000000, -0.000000, 0.000157, 0.018345, 1.570796, -0.000000
1.916580, 0.000000, -0.000000, 0.000242, 0.012420, 1.570796, -0.000000
1.926587, 0.000000, -0.000000, 0.000269, -0.001336, 1.570796, -0.000000
1.936592, 0.000000, -0.000000, 0.000141, -0.009242, 1.570796, -0.000000
1.946599, 0.000000, -0.000000, 0.000179, -0.008658, 1.570796, -0.000000
1.956602, 0.000000, -0.000000, 0.000281, -0.011476, 1.570796, -0.000000
1.966606, 0.000000, -0.000000, 0.000170, -0.024929, 1.570796, -0.000000
1.976610, 0.000000, -0.000000, 0.000044, -0.009536, 1.570796, -0.000000
1.989332, 0.000000, -0.000000, 0.000144, 0.013084, 1.570796, -0.000000
1.999337, 0.000000, -0.000000, 0.000191, -0.006369, 1.570796, -0.000000
2.009341, 0.000000, -0.000000, 0.000038, -0.017806, 1.570796, -0.000000
2.019345, 0.000000, -0.000000, 0.000013, 0.027766, 1.570796, -0.000000
2.029353, 0.000000, -0.000000, 0.000013, 0.027766, 1.570796, -0.000000
2.039356, 0.000000, -0.000000, 0.000082, -0.005505, 1.570796, -0.000000
2.049360, 0.000000, -0.000000, -0.000097, -0.016454, 1.570796, -0.000000
2.059364, 0.000000, -0.000000, -0.000109, 0.001089, 1.570796, -0.000000
2.069369, 0.000000, -0.000000, -0.000103, -0.002477, 1.570796, -0.000000
2.079397, 0.000000, -0.000000, -0.000291, -0.040388, 1.570796, -0.000000
2.089401, 0.000000, -0.000000, -0.000449, -0.014563, 1.570796, -0.000000
2.099406, 0.000000, -0.000000, -0.000526, -0.001990, 1.570796, -0.000000
2.109410, 0.000000, -0.000000, -0.000484, 0.008135, 1.570796, -0.000000
2.119412, 0.000000, -0.000000, -0.000578, -0.015002, 1.570796, -0.000000
2.129416, 0.000000, -0.000000, -0.000677, 0.016179, 1.570796, -0.000000
2.139423, 0.000000, -0.000000, -0.000654, 0.008284, 1.570796, -0.000000
2.149467, 0.000000, -0.000000, -0.000676, -0.008697, 1.570796, -0.000000
2.159471, 0.000000, -0.000000, -0.000888, -0.028262, 1.570796, -0.000000
2.172331, 0.000000, -0.000000, -0.001035, -0.023841, 1.570796, -0.000000
2.192338, 0.000000, -0.000000, -0.001393, -0.043916, 1.570796, -0.000000
2.202344, 0.000000, -0.000000, -0.001714, -0.045928, 1.570796, -0.000000
2.212349, 0.000000, -0.000000, -0.001973, -0.024701, 1.570796, -0.000000
2.222353, 0.000000, -0.000000, -0.002167, -0.020355, 1.570796, -0.000000
2.232358, 0.000000, -0.000000, -0.002434, -0.026705, 1.570796, -0.000000
2.242365, 0.000000, -0.000000, -0.002751, -0.012818, 1.570796, -0.000000
2.252371, 0.000000, -0.000000, -0.003095, -0.018242, 1.570796, -0.000000
