time(s),reference current(A),current(A),rw angle(rad),pendulum angle(rad)
0.05236, 0.500, 0.500, 0.0000, 0.0000
0.05266, 0.500, 0.499, 0.0000, 0.0000
0.05306, 0.500, 0.499, 0.0000, 0.0000
0.05337, 0.500, 0.499, 0.0000, 0.0000
0.05368, 0.500, 0.500, 0.0000, 0.0000
0.05405, 0.500, 0.500, 0.0000, 0.0000
0.05435, 0.500, 0.500, 0.0000, 0.0000
0.05465, 0.500, 0.500, 0.0000, 0.0000
0.05496, 0.500, 0.500, 0.0000, 0.0000
0.05526, 0.500, 0.500, 0.0000, 0.0000
0.05556, 0.500, 0.500, 0.0000, 0.0000
0.05586, 0.500, 0.500, 0.0000, 0.0000
0.05617, 0.500, 0.500, 0.0000, 0.0000
0.05647, 0.500, 0.499, 0.0000, 0.0000
0.05694, 0.500, 0.499, 0.0000, 0.0000
0.05724, 0.500, 0.499, 0.0000, 0.0000
0.05757, 0.500, 0.500, 0.0000, 0.0000
0.05800, 0.500, 0.500, 0.0000, 0.0000
0.05830, 0.500, 0.500, 0.0000, 0.0000
0.05860, 0.500, 0.500, 0.0000, 0.0000
0.05891, 0.500, 0.500, 0.0000, 0.0000
0.05921, 0.500, 0.500, 0.0000, 0.0000
0.05951, 0.500, 0.500, 0.0000, 0.0000
0.05982, 0.500, 0.499, 0.0000, 0.0000
0.06023, 0.500, 0.499, 0.0000, 0.0000
0.06054, 0.500, 0.499, 0.0000, 0.0000
0.06085, 0.500, 0.499, 0.0000, 0.0000
0.06116, 0.500, 0.499, 0.0000, 0.0000
0.06147, 0.500, 0.500, 0.0000, 0.0000
0.06196, 0.500, 0.500, 0.0000, 0.0000
0.06226, 0.500, 0.500, 0.0000, 0.0000
0.06257, 0.500, 0.500, 0.0000, 0.0000
0.06287, 0.500, 0.500, 0.0000, 0.0000
0.06317, 0.500, 0.500, 0.0000, 0.0000
0.06347, 0.500, 0.500, 0.0000, 0.0000
0.06378, 0.500, 0.499, 0.0000, 0.0000
0.06416, 0.500, 0.499, 0.0000, 0.0000
0.06447, 0.500, 0.499, 0.0000, 0.0000
0.06477, 0.500, 0.499, 0.0000, 0.0000
0.06510, 0.500, 0.499, 0.0000, 0.0000
0.06540, 0.500, 0.499, 0.0000, 0.0000
0.06573, 0.500, 0.501, 0.0000, 0.0000
0.06609, 0.500, 0.501, 0.0000, 0.0000
0.06639, 0.500, 0.501, 0.0000, 0.0000
0.06670, 0.500, 0.501, 0.0000, 0.0000
0.06700, 0.500, 0.501, 0.0000, 0.0000
0.06732, 0.500, 0.501, 0.0000, 0.0000
0.06763, 0.500, 0.499, 0.0000, 0.0000
0.06802, 0.500, 0.499, 0.0000, 0.0000
0.06833, 0.500, 0.499, 0.0000, 0.0000
0.06864, 0.500, 0.499, 0.0000, 0.0000
0.06895, 0.500, 0.499, 0.0000, 0.0000
0.06925, 0.500, 0.499, 0.0000, 0.0000
0.06956, 0.500, 0.500, 0.0000, 0.0000
0.06999, 0.500, 0.500, 0.0000, 0.0000
0.07030, 0.500, 0.500, 0.0000, 0.0000
0.07060, 0.500, 0.500, 0.0000, 0.0000
0.07090, 0.500, 0.500, 0.0000, 0.0000
0.07120, 0.500, 0.500, 0.0000, 0.0000
0.07151, 0.500, 0.500, 0.0000, 0.0000
0.07181, 0.500, 0.500, 0.0000, 0.0000
0.07211, 0.500, 0.500, 0.0000, 0.0000
0.07241, 0.500, 0.500, 0.0000, 0.0000
0.07273, 0.500, 0.500, 0.0000, 0.0000
0.07304, 0.500, 0.500, 0.0000, 0.0000
0.07334, 0.500, 0.500, 0.0000, 0.0000
0.07364, 0.500, 0.500, 0.0000, 0.0000
0.07394, 0.500, 0.500, 0.0000, 0.0000
0.07425, 0.500, 0.499, 0.0000, 0.0000
0.07471, 0.500, 0.499, 0.0000, 0.0000
0.07502, 0.500, 0.499, 0.0000, 0.0000
0.07533, 0.500, 0.499, 0.0000, 0.0000
0.07564, 0.500, 0.500, 0.0000, 0.0000
0.07610, 0.500, 0.500, 0.0000, 0.0000
0.07640, 0.500, 0.500, 0.0000, 0.0000
0.07670, 0.500, 0.500, 0.0000, 0.0000
0.07700, 0.500, 0.500, 0.0000, 0.0000
0.07731, 0.500, 0.500, 0.0000, 0.0000
0.07761, 0.500, 0.500, 0.0000, 0.0000
0.07791, 0.500, 0.499, 0.0000, 0.0000
0.07832, 0.500, 0.499, 0.0000, 0.0000
0.07863, 0.500, 0.499, 0.0000, 0.0000
0.07894, 0.500, 0.499, 0.0000, 0.0000
0.07925, 0.500, 0.499, 0.0000, 0.0000
0.07956, 0.500, 0.500, 0.0000, 0.0000
0.08001, 0.500, 0.500, 0.0000, 0.0000
0.08031, 0.500, 0.500, 0.0000, 0.0000
0.08062, 0.500, 0.500, 0.0000, 0.0000
0.08092, 0.500, 0.500, 0.0000, 0.0000
0.08122, 0.500, 0.500, 0.0000, 0.0000
0.08152, 0.500, 0.500, 0.0000, 0.0000
0.08183, 0.500, 0.500, 0.0000, 0.0000
0.08213, 0.500, 0.499, 0.0000, 0.0000
0.08261, 0.500, 0.499, 0.0000, 0.0000
0.08292, 0.500, 0.499, 0.0000, 0.0000
0.08322, 0.500, 0.499, 0.0000, 0.0000
0.08355, 0.500, 0.499, 0.0000, 0.0000
0.08385, 0.500, 0.500, 0.0000, 0.0000
0.08424, 0.500, 0.500, 0.0000, 0.0000
0.08454, 0.500, 0.500, 0.0000, 0.0000
0.08484, 0.500, 0.500, 0.0000, 0.0000
0.08516, 0.500, 0.500, 0.0000, 0.0000
0.08547, 0.500, 0.500, 0.0000, 0.0000
0.08577, 0.500, 0.500, 0.0000, 0.0000
0.08607, 0.500, 0.500, 0.0000, 0.0000
0.08638, 0.500, 0.500, 0.0000, 0.0000
0.08668, 0.500, 0.499, 0.0000, 0.0000
0.08706, 0.500, 0.499, 0.0000, 0.0000
0.08737, 0.500, 0.499, 0.0000, 0.0000
0.08768, 0.500, 0.500, 0.0000, 0.0000
0.08806, 0.500, 0.500, 0.0000, 0.0000
0.08836, 0.500, 0.500, 0.0000, 0.0000
0.08867, 0.500, 0.500, 0.0000, 0.0000
0.08897, 0.500, 0.500, 0.0000, 0.0000
0.08927, 0.500, 0.500, 0.0000, 0.0000
0.08957, 0.500, 0.500, 0.0000, 0.0000
0.08988, 0.500, 0.499, 0.0000, 0.0000
0.09026, 0.500, 0.499, 0.0000, 0.0000
0.09057, 0.500, 0.499, 0.0000, 0.0000
0.09087, 0.500, 0.499, 0.0000, 0.0000
0.09118, 0.500, 0.499, 0.0000, 0.0000
0.09149, 0.500, 0.500, 0.0000, 0.0000
0.09199, 0.500, 0.500, 0.0000, 0.0000
0.09230, 0.500, 0.500, 0.0000, 0.0000
0.09260, 0.500, 0.500, 0.0000, 0.0000
0.09290, 0.500, 0.500, 0.0000, 0.0000
0.09320, 0.500, 0.500, 0.0000, 0.0000
0.09351, 0.500, 0.499, 0.0000, 0.0000
0.09400, 0.500, 0.499, 0.0000, 0.0000
0.09431, 0.500, 0.499, 0.0000, 0.0000
0.09461, 0.500, 0.499, 0.0000, 0.0000
0.09492, 0.500, 0.499, 0.0000, 0.0000
0.09523, 0.500, 0.499, 0.0000, 0.0000
0.09554, 0.500, 0.500, 0.0000, 0.0000
0.09600, 0.500, 0.500, 0.0000, 0.0000
0.09630, 0.500, 0.500, 0.0000, 0.0000
0.09660, 0.500, 0.500, 0.0000, 0.0000
0.09692, 0.500, 0.500, 0.0000, 0.0000
0.09722, 0.500, 0.500, 0.0000, 0.0000
0.09753, 0.500, 0.500, 0.0000, 0.0000
0.09783, 0.500, 0.500, 0.0000, 0.0000
0.09813, 0.500, 0.500, 0.0000, 0.0000
0.09843, 0.500, 0.500, 0.0000, 0.0000
0.09875, 0.500, 0.500, 0.0000, 0.0000
0.09906, 0.500, 0.500, 0.0000, 0.0000
0.09936, 0.500, 0.500, 0.0000, 0.0000
0.09966, 0.500, 0.499, 0.0000, 0.0000
0.10004, 0.500, 0.499, 0.0000, 0.0000
0.10035, 0.500, 0.499, 0.0000, 0.0000
0.10066, 0.500, 0.500, 0.0000, 0.0000
0.10103, 0.500, 0.500, 0.0000, 0.0000
0.10133, 0.500, 0.500, 0.0000, 0.0000
0.10164, 0.500, 0.500, 0.0000, 0.0000
0.10194, 0.500, 0.500, 0.0000, 0.0000
0.10224, 0.500, 0.500, 0.0000, 0.0000
0.10254, 0.500, 0.500, 0.0000, 0.0000
0.10286, 0.500, 0.500, 0.0000, 0.0000
0.10317, 0.500, 0.500, 0.0000, 0.0000
0.10347, 0.500, 0.500, 0.0000, 0.0000
0.10377, 0.500, 0.500, 0.0000, 0.0000
0.10408, 0.500, 0.500, 0.0000, 0.0000
0.10438, 0.500, 0.500, 0.0000, 0.0000
0.10468, 0.500, 0.500, 0.0000, 0.0000
0.10498, 0.500, 0.500, 0.0000, 0.0000
0.10530, 0.500, 0.500, 0.0000, 0.0000
0.10561, 0.500, 0.500, 0.0000, 0.0000
0.10591, 0.500, 0.500, 0.0000, 0.0000
0.10621, 0.500, 0.500, 0.0000, 0.0000
0.10651, 0.500, 0.500, 0.0000, 0.0000
0.10681, 0.500, 0.501, 0.0000, 0.0000
0.10733, 0.500, 0.501, 0.0000, 0.0000
0.10764, 0.500, 0.501, 0.0000, 0.0000
0.10794, 0.500, 0.501, 0.0000, 0.0000
0.10825, 0.500, 0.501, 0.0000, 0.0000
0.10855, 0.500, 0.500, 0.0000, 0.0000
0.10900, 0.500, 0.500, 0.0000, 0.0000
0.10930, 0.500, 0.500, 0.0000, 0.0000
0.10960, 0.500, 0.500, 0.0000, 0.0000
0.10990, 0.500, 0.500, 0.0000, 0.0000
0.11021, 0.500, 0.500, 0.0000, 0.0000
0.11051, 0.500, 0.499, 0.0000, 0.0000
0.11101, 0.500, 0.499, 0.0000, 0.0000
0.11132, 0.500, 0.499, 0.0000, 0.0000
0.11163, 0.500, 0.499, 0.0000, 0.0000
0.11194, 0.500, 0.499, 0.0000, 0.0000
0.11225, 0.500, 0.499, 0.0000, 0.0000
0.11255, 0.500, 0.500, 0.0000, 0.0000
0.11303, 0.500, 0.500, 0.0000, 0.0000
0.11333, 0.500, 0.500, 0.0000, 0.0000
0.11363, 0.500, 0.500, 0.0000, 0.0000
0.11393, 0.500, 0.500, 0.0000, 0.0000
0.11425, 0.500, 0.500, 0.0000, 0.0000
0.11456, 0.500, 0.499, 0.0000, 0.0000
0.11501, 0.500, 0.499, 0.0000, 0.0000
0.11534, 0.500, 0.499, 0.0000, 0.0000
0.11564, 0.500, 0.499, 0.0000, 0.0000
0.11597, 0.500, 0.499, 0.0000, 0.0000
0.11628, 0.500, 0.499, 0.0000, 0.0000
0.11658, 0.500, 0.500, 0.0000, 0.0000
0.11703, 0.500, 0.500, 0.0000, 0.0000
0.11733, 0.500, 0.500, 0.0000, 0.0000
0.11764, 0.500, 0.500, 0.0000, 0.0000
0.11794, 0.500, 0.500, 0.0000, 0.0000
0.11824, 0.500, 0.500, 0.0000, 0.0000
0.11855, 0.500, 0.500, 0.0000, 0.0000
0.11885, 0.500, 0.500, 0.0000, 0.0000
0.11915, 0.500, 0.500, 0.0000, 0.0000
0.11946, 0.500, 0.500, 0.0000, 0.0000
0.11976, 0.500, 0.500, 0.0000, 0.0000
0.12006, 0.500, 0.500, 0.0000, 0.0000
0.12038, 0.500, 0.500, 0.0000, 0.0000
0.12068, 0.500, 0.500, 0.0000, 0.0000
0.12099, 0.500, 0.499, 0.0000, 0.0000
0.12137, 0.500, 0.499, 0.0000, 0.0000
0.12168, 0.500, 0.499, 0.0000, 0.0000
0.12199, 0.500, 0.499, 0.0000, 0.0000
0.12229, 0.500, 0.499, 0.0000, 0.0000
0.12260, 0.500, 0.500, 0.0000, 0.0000
0.12301, 0.500, 0.500, 0.0000, 0.0000
0.12332, 0.500, 0.500, 0.0000, 0.0000
0.12362, 0.500, 0.500, 0.0000, 0.0000
0.12392, 0.500, 0.500, 0.0000, 0.0000
0.12423, 0.500, 0.500, 0.0000, 0.0000
0.12453, 0.500, 0.500, 0.0000, 0.0000
0.12483, 0.500, 0.500, 0.0000, 0.0000
0.12514, 0.500, 0.499, 0.0000, 0.0000
0.12562, 0.500, 0.499, 0.0000, 0.0000
0.12592, 0.500, 0.499, 0.0000, 0.0000
0.12623, 0.500, 0.499, 0.0000, 0.0000
0.12654, 0.500, 0.499, 0.0000, 0.0000
0.12685, 0.500, 0.500, 0.0000, 0.0000
0.12723, 0.500, 0.500, 0.0000, 0.0000
0.12754, 0.500, 0.500, 0.0000, 0.0000
0.12785, 0.500, 0.500, 0.0000, 0.0000
0.12815, 0.500, 0.500, 0.0000, 0.0000
0.12845, 0.500, 0.500, 0.0000, 0.0000
0.12877, 0.500, 0.500, 0.0000, 0.0000
0.12908, 0.500, 0.499, 0.0000, 0.0000
0.12953, 0.500, 0.499, 0.0000, 0.0000
0.12984, 0.500, 0.499, 0.0000, 0.0000
0.13014, 0.500, 0.499, 0.0000, 0.0000
0.13045, 0.500, 0.499, 0.0000, 0.0000
0.13076, 0.500, 0.500, 0.0000, 0.0000
0.13113, 0.500, 0.500, 0.0000, 0.0000
0.13144, 0.500, 0.500, 0.0000, 0.0000
0.13174, 0.500, 0.500, 0.0000, 0.0000
0.13204, 0.500, 0.500, 0.0000, 0.0000
0.13236, 0.500, 0.500, 0.0000, 0.0000
0.13267, 0.500, 0.500, 0.0000, 0.0000
0.13297, 0.500, 0.500, 0.0000, 0.0000
0.13328, 0.500, 0.499, 0.0000, 0.0000
0.13371, 0.500, 0.499, 0.0000, 0.0000
0.13402, 0.500, 0.499, 0.0000, 0.0000
0.13433, 0.500, 0.499, 0.0000, 0.0000
0.13464, 0.500, 0.500, 0.0000, 0.0000
0.13502, 0.500, 0.500, 0.0000, 0.0000
0.13533, 0.500, 0.500, 0.0000, 0.0000
0.13563, 0.500, 0.500, 0.0000, 0.0000
0.13594, 0.500, 0.500, 0.0000, 0.0000
0.13625, 0.500, 0.500, 0.0000, 0.0000
0.13656, 0.500, 0.500, 0.0000, 0.0000
0.13686, 0.500, 0.500, 0.0000, 0.0000
0.13717, 0.500, 0.500, 0.0000, 0.0000
0.13747, 0.500, 0.500, 0.0000, 0.0000
0.13777, 0.500, 0.500, 0.0000, 0.0000
0.13808, 0.500, 0.499, 0.0000, 0.0000
0.13846, 0.500, 0.499, 0.0000, 0.0000
0.13877, 0.500, 0.499, 0.0000, 0.0000
0.13908, 0.500, 0.499, 0.0000, 0.0000
0.13938, 0.500, 0.499, 0.0000, 0.0000
0.13969, 0.500, 0.500, 0.0000, 0.0000
0.14006, 0.500, 0.500, 0.0000, 0.0000
0.14037, 0.500, 0.500, 0.0000, 0.0000
0.14067, 0.500, 0.500, 0.0000, 0.0000
0.14097, 0.500, 0.500, 0.0000, 0.0000
0.14127, 0.500, 0.500, 0.0000, 0.0000
0.14159, 0.500, 0.500, 0.0000, 0.0000
0.14190, 0.500, 0.500, 0.0000, 0.0000
0.14220, 0.500, 0.500, 0.0000, 0.0000
0.14251, 0.500, 0.500, 0.0000, 0.0000
0.14281, 0.500, 0.500, 0.0000, 0.0000
0.14311, 0.500, 0.500, 0.0000, 0.0000
0.14341, 0.500, 0.500, 0.0000, 0.0000
0.14373, 0.500, 0.500, 0.0000, 0.0000
0.14404, 0.500, 0.499, 0.0000, 0.0000
0.14452, 0.500, 0.499, 0.0000, 0.0000
0.14483, 0.500, 0.499, 0.0000, 0.0000
0.14514, 0.500, 0.499, 0.0000, 0.0000
0.14544, 0.500, 0.499, 0.0000, 0.0000
0.14575, 0.500, 0.500, 0.0000, 0.0000
0.14613, 0.500, 0.500, 0.0000, 0.0000
0.14644, 0.500, 0.500, 0.0000, 0.0000
0.14675, 0.500, 0.500, 0.0000, 0.0000
0.14705, 0.500, 0.500, 0.0000, 0.0000
0.14736, 0.500, 0.500, 0.0000, 0.0000
0.14766, 0.500, 0.500, 0.0000, 0.0000
0.14796, 0.500, 0.499, 0.0000, 0.0000
0.14836, 0.500, 0.499, 0.0000, 0.0000
0.14867, 0.500, 0.499, 0.0000, 0.0000
0.14898, 0.500, 0.499, 0.0000, 0.0000
0.14929, 0.500, 0.499, 0.0000, 0.0000
0.14960, 0.500, 0.500, 0.0000, 0.0000
0.14997, 0.500, 0.500, 0.0000, 0.0000
0.15028, 0.500, 0.500, 0.0000, 0.0000
0.15058, 0.500, 0.500, 0.0000, 0.0000
0.15088, 0.500, 0.500, 0.0000, 0.0000
0.15118, 0.500, 0.500, 0.0000, 0.0000
0.15150, 0.500, 0.501, 0.0000, 0.0000
0.15202, 0.500, 0.501, 0.0000, 0.0000
0.15232, 0.500, 0.501, 0.0000, 0.0000
0.15263, 0.500, 0.501, 0.0000, 0.0000
0.15294, 0.500, 0.501, 0.0000, 0.0000
0.15324, 0.500, 0.501, 0.0000, 0.0000
0.15355, 0.500, 0.499, 0.1309, 0.0000
0.15402, 0.500, 0.499, 0.1309, 0.0000
0.15435, 0.500, 0.499, 0.1309, 0.0000
0.15467, 0.500, 0.499, 0.1309, 0.0000
0.15500, 0.500, 0.499, 0.1309, 0.0000
0.15533, 0.500, 0.499, 0.1309, 0.0000
0.15565, 0.500, 0.503, 0.1309, 0.0000
0.15603, 0.500, 0.503, 0.1309, 0.0000
0.15635, 0.500, 0.503, 0.1309, 0.0000
0.15668, 0.500, 0.503, 0.1309, 0.0000
0.15701, 0.500, 0.503, 0.1309, 0.0000
0.15752, 0.500, 0.501, 0.1309, 0.0000
0.15804, 0.500, 0.501, 0.1309, 0.0000
0.15836, 0.500, 0.501, 0.1309, 0.0000
0.15868, 0.500, 0.501, 0.1309, 0.0000
0.15902, 0.500, 0.501, 0.1309, 0.0000
0.15936, 0.500, 0.501, 0.1309, 0.0000
0.15969, 0.500, 0.501, 0.1309, 0.0000
0.16001, 0.500, 0.501, 0.1309, 0.0000
0.16034, 0.500, 0.500, 0.1309, 0.0000
0.16072, 0.500, 0.500, 0.1309, 0.0000
0.16106, 0.500, 0.500, 0.1309, 0.0000
0.16138, 0.500, 0.500, 0.1309, 0.0000
0.16170, 0.500, 0.501, 0.1309, 0.0000
0.16214, 0.500, 0.501, 0.1309, 0.0000
0.16246, 0.500, 0.501, 0.1309, 0.0000
0.16279, 0.500, 0.501, 0.1309, 0.0000
0.16311, 0.500, 0.501, 0.1309, 0.0000
0.16344, 0.500, 0.501, 0.1309, 0.0000
0.16376, 0.500, 0.500, 0.1309, 0.0000
0.16414, 0.500, 0.500, 0.1309, 0.0000
0.16447, 0.500, 0.500, 0.1309, 0.0000
0.16479, 0.500, 0.500, 0.1309, 0.0000
0.16512, 0.500, 0.500, 0.1309, 0.0000
0.16544, 0.500, 0.500, 0.1309, 0.0000
0.16576, 0.500, 0.500, 0.1309, 0.0000
0.16608, 0.500, 0.500, 0.1309, 0.0000
0.16640, 0.500, 0.500, 0.1309, 0.0000
0.16672, 0.500, 0.500, 0.1309, 0.0000
0.16704, 0.500, 0.500, 0.1309, 0.0000
0.16736, 0.500, 0.499, 0.1309, 0.0000
0.16774, 0.500, 0.499, 0.1309, 0.0000
