time(s),reference current(A),current(A),rw angle(rad),pendulum angle(rad)
0.01656, 0.750, 0.741, 0.0000, 0.0000
0.01687, 0.750, 0.741, 0.0000, 0.0000
0.01719, 0.750, 0.741, 0.0000, 0.0000
0.01751, 0.750, 0.747, 0.0000, 0.0000
0.01798, 0.750, 0.747, 0.0000, 0.0000
0.01828, 0.750, 0.747, 0.0000, 0.0000
0.01859, 0.750, 0.747, 0.0000, 0.0000
0.01890, 0.750, 0.747, 0.0000, 0.0000
0.01921, 0.750, 0.747, 0.0000, 0.0000
0.01951, 0.750, 0.747, 0.0000, 0.0000
0.01982, 0.750, 0.748, 0.0000, 0.0000
0.02020, 0.750, 0.748, 0.0000, 0.0000
0.02051, 0.750, 0.748, 0.0000, 0.0000
0.02082, 0.750, 0.748, 0.0000, 0.0000
0.02114, 0.750, 0.748, 0.0000, 0.0000
0.02144, 0.750, 0.748, 0.0000, 0.0000
0.02175, 0.750, 0.749, 0.0000, 0.0000
0.02213, 0.750, 0.749, 0.0000, 0.0000
0.02244, 0.750, 0.749, 0.0000, 0.0000
0.02275, 0.750, 0.749, 0.0000, 0.0000
0.02306, 0.750, 0.749, 0.0000, 0.0000
0.02336, 0.750, 0.749, 0.0000, 0.0000
0.02367, 0.750, 0.750, 0.0000, 0.0000
0.02404, 0.750, 0.750, 0.0000, 0.0000
0.02435, 0.750, 0.750, 0.0000, 0.0000
0.02465, 0.750, 0.750, 0.0000, 0.0000
0.02495, 0.750, 0.750, 0.0000, 0.0000
0.02525, 0.750, 0.750, 0.0000, 0.0000
0.02557, 0.750, 0.748, 0.0000, 0.0000
0.02598, 0.750, 0.748, 0.0000, 0.0000
0.02629, 0.750, 0.748, 0.0000, 0.0000
0.02659, 0.750, 0.748, 0.0000, 0.0000
0.02690, 0.750, 0.748, 0.0000, 0.0000
0.02721, 0.750, 0.748, 0.0000, 0.0000
0.02752, 0.750, 0.751, 0.0000, 0.0000
0.02797, 0.750, 0.751, 0.0000, 0.0000
0.02828, 0.750, 0.751, 0.0000, 0.0000
0.02858, 0.750, 0.751, 0.0000, 0.0000
0.02891, 0.750, 0.751, 0.0000, 0.0000
0.02922, 0.750, 0.751, 0.0000, 0.0000
0.02955, 0.750, 0.749, 0.0000, 0.0000
0.02998, 0.750, 0.749, 0.0000, 0.0000
0.03029, 0.750, 0.749, 0.0000, 0.0000
0.03060, 0.750, 0.749, 0.0000, 0.0000
0.03091, 0.750, 0.749, 0.0000, 0.0000
0.03121, 0.750, 0.749, 0.0000, 0.0000
0.03154, 0.750, 0.750, 0.0000, 0.0000
0.03195, 0.750, 0.750, 0.0000, 0.0000
0.03226, 0.750, 0.750, 0.0000, 0.0000
0.03256, 0.750, 0.750, 0.0000, 0.0000
0.03286, 0.750, 0.750, 0.0000, 0.0000
0.03318, 0.750, 0.750, 0.0000, 0.0000
0.03349, 0.750, 0.750, 0.0000, 0.0000
0.03380, 0.750, 0.751, 0.0000, 0.0000
0.03428, 0.750, 0.751, 0.0000, 0.0000
0.03459, 0.750, 0.751, 0.0000, 0.0000
0.03490, 0.750, 0.751, 0.0000, 0.0000
0.03521, 0.750, 0.751, 0.0000, 0.0000
0.03551, 0.750, 0.749, 0.0000, 0.0000
0.03598, 0.750, 0.749, 0.0000, 0.0000
0.03629, 0.750, 0.749, 0.0000, 0.0000
0.03660, 0.750, 0.749, 0.0000, 0.0000
0.03691, 0.750, 0.749, 0.0000, 0.0000
0.03723, 0.750, 0.749, 0.0000, 0.0000
0.03753, 0.750, 0.751, 0.0000, 0.0000
0.03798, 0.750, 0.751, 0.0000, 0.0000
0.03829, 0.750, 0.751, 0.0000, 0.0000
0.03859, 0.750, 0.751, 0.0000, 0.0000
0.03890, 0.750, 0.751, 0.0000, 0.0000
0.03921, 0.750, 0.751, 0.0000, 0.0000
0.03951, 0.750, 0.750, 0.0000, 0.0000
0.03992, 0.750, 0.750, 0.0000, 0.0000
0.04022, 0.750, 0.750, 0.0000, 0.0000
0.04053, 0.750, 0.750, 0.0000, 0.0000
0.04083, 0.750, 0.750, 0.0000, 0.0000
0.04113, 0.750, 0.750, 0.0000, 0.0000
0.04143, 0.750, 0.750, 0.0000, 0.0000
0.04175, 0.750, 0.749, 0.0000, 0.0000
0.04212, 0.750, 0.749, 0.0000, 0.0000
0.04243, 0.750, 0.749, 0.0000, 0.0000
0.04274, 0.750, 0.749, 0.0000, 0.0000
0.04305, 0.750, 0.749, 0.0000, 0.0000
0.04336, 0.750, 0.749, 0.0000, 0.0000
0.04367, 0.750, 0.750, 0.0000, 0.0000
0.04404, 0.750, 0.750, 0.0000, 0.0000
0.04434, 0.750, 0.750, 0.0000, 0.0000
0.04464, 0.750, 0.750, 0.0000, 0.0000
0.04496, 0.750, 0.750, 0.0000, 0.0000
0.04527, 0.750, 0.750, 0.0000, 0.0000
0.04557, 0.750, 0.750, 0.0000, 0.0000
0.04587, 0.750, 0.750, 0.0000, 0.0000
0.04618, 0.750, 0.750, 0.0000, 0.0000
0.04648, 0.750, 0.750, 0.0000, 0.0000
0.04678, 0.750, 0.750, 0.0000, 0.0000
0.04709, 0.750, 0.750, 0.0000, 0.0000
0.04739, 0.750, 0.751, 0.0000, 0.0000
0.04790, 0.750, 0.751, 0.0000, 0.0000
0.04821, 0.750, 0.751, 0.0000, 0.0000
0.04852, 0.750, 0.750, 0.0000, 0.0000
0.04897, 0.750, 0.750, 0.0000, 0.0000
0.04927, 0.750, 0.750, 0.0000, 0.0000
0.04958, 0.750, 0.750, 0.0000, 0.0000
0.04989, 0.750, 0.750, 0.0000, 0.0000
0.05020, 0.750, 0.750, 0.0000, 0.0000
0.05050, 0.750, 0.731, 0.1309, 0.0000
0.05098, 0.750, 0.731, 0.1309, 0.0000
0.05131, 0.750, 0.731, 0.1309, 0.0000
0.05164, 0.750, 0.731, 0.1309, 0.0000
0.05196, 0.750, 0.731, 0.1309, 0.0000
0.05229, 0.750, 0.731, 0.1309, 0.0000
0.05261, 0.750, 0.752, 0.1309, 0.0000
0.05299, 0.750, 0.752, 0.1309, 0.0000
0.05332, 0.750, 0.752, 0.1309, 0.0000
0.05364, 0.750, 0.752, 0.1309, 0.0000
0.05397, 0.750, 0.752, 0.1309, 0.0000
0.05429, 0.750, 0.752, 0.1309, 0.0000
0.05462, 0.750, 0.752, 0.1309, 0.0000
0.05494, 0.750, 0.751, 0.1309, 0.0000
0.05540, 0.750, 0.751, 0.1309, 0.0000
0.05573, 0.750, 0.751, 0.1309, 0.0000
0.05605, 0.750, 0.751, 0.1309, 0.0000
0.05638, 0.750, 0.751, 0.1309, 0.0000
0.05670, 0.750, 0.751, 0.1309, 0.0000
0.05703, 0.750, 0.751, 0.1309, 0.0000
0.05735, 0.750, 0.751, 0.1309, 0.0000
0.05767, 0.750, 0.750, 0.1309, 0.0000
0.05820, 0.750, 0.750, 0.1309, 0.0000
0.05852, 0.750, 0.750, 0.1309, 0.0000
0.05884, 0.750, 0.750, 0.1309, 0.0000
0.05916, 0.750, 0.750, 0.1309, 0.0000
0.05948, 0.750, 0.750, 0.1309, 0.0000
0.05980, 0.750, 0.750, 0.1309, 0.0000
0.06012, 0.750, 0.750, 0.1309, 0.0000
0.06044, 0.750, 0.750, 0.1309, 0.0000
0.06076, 0.750, 0.750, 0.1309, 0.0000
0.06108, 0.750, 0.750, 0.1309, 0.0000
0.06140, 0.750, 0.750, 0.1309, 0.0000
0.06172, 0.750, 0.749, 0.1309, 0.0000
0.06212, 0.750, 0.749, 0.1309, 0.0000
0.06244, 0.750, 0.749, 0.1309, 0.0000
0.06277, 0.750, 0.749, 0.1309, 0.0000
0.06310, 0.750, 0.749, 0.1309, 0.0000
0.06342, 0.750, 0.749, 0.1309, 0.0000
0.06375, 0.750, 0.750, 0.1309, 0.0000
0.06412, 0.750, 0.750, 0.1309, 0.0000
0.06444, 0.750, 0.750, 0.1309, 0.0000
0.06476, 0.750, 0.750, 0.1309, 0.0000
0.06508, 0.750, 0.750, 0.1309, 0.0000
0.06540, 0.750, 0.750, 0.1309, 0.0000
0.06572, 0.750, 0.749, 0.1309, 0.0000
0.06610, 0.750, 0.749, 0.1309, 0.0000
0.06644, 0.750, 0.749, 0.1309, 0.0000
0.06677, 0.750, 0.749, 0.1309, 0.0000
0.06710, 0.750, 0.749, 0.1309, 0.0000
0.06743, 0.750, 0.749, 0.1309, 0.0000
0.06776, 0.750, 0.751, 0.1309, 0.0000
0.06813, 0.750, 0.751, 0.1309, 0.0000
0.06846, 0.750, 0.751, 0.1309, 0.0000
0.06878, 0.750, 0.751, 0.1309, 0.0000
0.06911, 0.750, 0.751, 0.1309, 0.0000
0.06943, 0.750, 0.751, 0.1309, 0.0000
0.06976, 0.750, 0.750, 0.1309, 0.0000
0.07013, 0.750, 0.750, 0.1309, 0.0000
0.07045, 0.750, 0.750, 0.1309, 0.0000
0.07077, 0.750, 0.750, 0.1309, 0.0000
0.07109, 0.750, 0.750, 0.1309, 0.0000
0.07141, 0.750, 0.750, 0.1309, 0.0000
0.07173, 0.750, 0.750, 0.1309, 0.0000
0.07205, 0.750, 0.750, 0.1309, 0.0000
0.07237, 0.750, 0.749, 0.1309, 0.0000
0.07275, 0.750, 0.749, 0.1309, 0.0000
0.07308, 0.750, 0.749, 0.1309, 0.0000
0.07340, 0.750, 0.749, 0.1309, 0.0000
0.07373, 0.750, 0.750, 0.1309, 0.0000
0.07418, 0.750, 0.750, 0.1309, 0.0000
0.07450, 0.750, 0.750, 0.1309, 0.0000
0.07482, 0.750, 0.750, 0.1309, 0.0000
0.07514, 0.750, 0.750, 0.1309, 0.0000
0.07546, 0.750, 0.749, 0.1309, 0.0000
0.07599, 0.750, 0.749, 0.1309, 0.0000
0.07631, 0.750, 0.749, 0.1309, 0.0000
0.07664, 0.750, 0.749, 0.1309, 0.0000
0.07696, 0.750, 0.749, 0.1309, 0.0000
0.07729, 0.750, 0.749, 0.1309, 0.0000
0.07762, 0.750, 0.750, 0.1309, 0.0000
0.07799, 0.750, 0.750, 0.1309, 0.0000
0.07831, 0.750, 0.750, 0.1309, 0.0000
0.07863, 0.750, 0.750, 0.1309, 0.0000
0.07895, 0.750, 0.750, 0.1309, 0.0000
0.07927, 0.750, 0.750, 0.1309, 0.0000
0.07959, 0.750, 0.749, 0.1309, 0.0000
0.08001, 0.750, 0.749, 0.1309, 0.0000
0.08033, 0.750, 0.749, 0.1309, 0.0000
0.08066, 0.750, 0.749, 0.1309, 0.0000
0.08098, 0.750, 0.749, 0.1309, 0.0000
0.08131, 0.750, 0.749, 0.1309, 0.0000
0.08163, 0.750, 0.750, 0.1309, 0.0000
0.08201, 0.750, 0.750, 0.1309, 0.0000
0.08232, 0.750, 0.750, 0.1309, 0.0000
0.08266, 0.750, 0.750, 0.1309, 0.0000
0.08298, 0.750, 0.750, 0.1309, 0.0000
0.08330, 0.750, 0.750, 0.1309, 0.0000
0.08362, 0.750, 0.750, 0.1309, 0.0000
0.08394, 0.750, 0.750, 0.1309, 0.0000
0.08426, 0.750, 0.750, 0.1309, 0.0000
0.08459, 0.750, 0.750, 0.1309, 0.0000
0.08491, 0.750, 0.750, 0.1309, 0.0000
0.08523, 0.750, 0.750, 0.1309, 0.0000
0.08555, 0.750, 0.750, 0.1309, 0.0000
0.08587, 0.750, 0.750, 0.1309, 0.0000
0.08619, 0.750, 0.750, 0.1309, 0.0000
0.08651, 0.750, 0.750, 0.1309, 0.0000
0.08683, 0.750, 0.750, 0.1309, 0.0000
0.08715, 0.750, 0.750, 0.1309, 0.0000
0.08747, 0.750, 0.750, 0.1309, 0.0000
0.08779, 0.750, 0.749, 0.1309, 0.0000
0.08817, 0.750, 0.749, 0.1309, 0.0000
0.08850, 0.750, 0.749, 0.1309, 0.0000
0.08883, 0.750, 0.749, 0.1309, 0.0000
0.08916, 0.750, 0.749, 0.1309, 0.0000
0.08951, 0.750, 0.749, 0.1309, 0.0000
0.08984, 0.750, 0.749, 0.1309, 0.0000
0.09017, 0.750, 0.749, 0.1309, 0.0000
0.09049, 0.750, 0.749, 0.1309, 0.0000
0.09082, 0.750, 0.750, 0.1309, 0.0000
0.09128, 0.750, 0.750, 0.1309, 0.0000
0.09160, 0.750, 0.750, 0.1309, 0.0000
0.09192, 0.750, 0.750, 0.1309, 0.0000
0.09224, 0.750, 0.750, 0.1309, 0.0000
0.09257, 0.750, 0.749, 0.1309, 0.0000
0.09301, 0.750, 0.749, 0.1309, 0.0000
0.09333, 0.750, 0.749, 0.1309, 0.0000
0.09366, 0.750, 0.749, 0.1309, 0.0000
0.09398, 0.750, 0.749, 0.1309, 0.0000
0.09431, 0.750, 0.749, 0.1309, 0.0000
0.09464, 0.750, 0.750, 0.1309, 0.0000
0.09501, 0.750, 0.750, 0.1309, 0.0000
0.09533, 0.750, 0.750, 0.1309, 0.0000
0.09565, 0.750, 0.750, 0.1309, 0.0000
0.09597, 0.750, 0.750, 0.1309, 0.0000
0.09629, 0.750, 0.750, 0.1309, 0.0000
0.09661, 0.750, 0.750, 0.1309, 0.0000
0.09693, 0.750, 0.750, 0.1309, 0.0000
0.09725, 0.750, 0.750, 0.1309, 0.0000
0.09757, 0.750, 0.750, 0.1309, 0.0000
0.09789, 0.750, 0.750, 0.1309, 0.0000
0.09821, 0.750, 0.750, 0.1309, 0.0000
0.09853, 0.750, 0.750, 0.1309, 0.0000
0.09885, 0.750, 0.750, 0.1309, 0.0000
0.09917, 0.750, 0.750, 0.1309, 0.0000
0.09949, 0.750, 0.750, 0.1309, 0.0000
0.09981, 0.750, 0.749, 0.1309, 0.0000
0.10022, 0.750, 0.749, 0.1309, 0.0000
0.10055, 0.750, 0.749, 0.1309, 0.0000
0.10087, 0.750, 0.749, 0.1309, 0.0000
0.10120, 0.750, 0.749, 0.1309, 0.0000
0.10152, 0.750, 0.750, 0.1309, 0.0000
0.10200, 0.750, 0.750, 0.1309, 0.0000
0.10232, 0.750, 0.750, 0.1309, 0.0000
0.10265, 0.750, 0.750, 0.1309, 0.0000
0.10298, 0.750, 0.750, 0.1309, 0.0000
0.10330, 0.750, 0.750, 0.1309, 0.0000
0.10362, 0.750, 0.750, 0.1309, 0.0000
0.10396, 0.750, 0.750, 0.1309, 0.0000
0.10428, 0.750, 0.750, 0.1309, 0.0000
0.10460, 0.750, 0.749, 0.1309, 0.0000
0.10499, 0.750, 0.749, 0.1309, 0.0000
0.10531, 0.750, 0.749, 0.1309, 0.0000
0.10564, 0.750, 0.750, 0.1309, 0.0000
0.10601, 0.750, 0.750, 0.1309, 0.0000
0.10633, 0.750, 0.750, 0.1309, 0.0000
0.10665, 0.750, 0.750, 0.1309, 0.0000
0.10698, 0.750, 0.750, 0.1309, 0.0000
0.10730, 0.750, 0.750, 0.1309, 0.0000
0.10762, 0.750, 0.750, 0.1309, 0.0000
0.10794, 0.750, 0.750, 0.1309, 0.0000
0.10826, 0.750, 0.750, 0.1309, 0.0000
0.10858, 0.750, 0.750, 0.1309, 0.0000
0.10890, 0.750, 0.750, 0.1309, 0.0000
0.10922, 0.750, 0.751, 0.1309, 0.0000
0.10960, 0.750, 0.751, 0.1309, 0.0000
0.10992, 0.750, 0.751, 0.1309, 0.0000
0.11025, 0.750, 0.751, 0.1309, 0.0000
0.11057, 0.750, 0.750, 0.1309, 0.0000
0.11100, 0.750, 0.750, 0.1309, 0.0000
0.11132, 0.750, 0.750, 0.1309, 0.0000
0.11164, 0.750, 0.750, 0.1309, 0.0000
0.11196, 0.750, 0.750, 0.1309, 0.0000
0.11228, 0.750, 0.750, 0.1309, 0.0000
0.11261, 0.750, 0.749, 0.1309, 0.0000
0.11301, 0.750, 0.749, 0.1309, 0.0000
0.11336, 0.750, 0.749, 0.1309, 0.0000
0.11368, 0.750, 0.749, 0.1309, 0.0000
0.11401, 0.750, 0.749, 0.1309, 0.0000
0.11433, 0.750, 0.749, 0.1309, 0.0000
0.11468, 0.750, 0.750, 0.1309, 0.0000
0.11503, 0.750, 0.750, 0.1309, 0.0000
0.11535, 0.750, 0.750, 0.1309, 0.0000
0.11568, 0.750, 0.750, 0.1309, 0.0000
0.11600, 0.750, 0.750, 0.1309, 0.0000
0.11632, 0.750, 0.750, 0.1309, 0.0000
0.11664, 0.750, 0.749, 0.1309, 0.0000
0.11703, 0.750, 0.749, 0.1309, 0.0000
0.11735, 0.750, 0.749, 0.1309, 0.0000
0.11768, 0.750, 0.749, 0.1309, 0.0000
0.11801, 0.750, 0.749, 0.1309, 0.0000
0.11833, 0.750, 0.749, 0.1309, 0.0000
0.11866, 0.750, 0.751, 0.1309, 0.0000
0.11903, 0.750, 0.751, 0.1309, 0.0000
0.11936, 0.750, 0.751, 0.1309, 0.0000
0.11968, 0.750, 0.751, 0.1309, 0.0000
0.12001, 0.750, 0.751, 0.1309, 0.0000
0.12033, 0.750, 0.751, 0.1309, 0.0000
0.12065, 0.750, 0.750, 0.1309, 0.0000
0.12103, 0.750, 0.750, 0.1309, 0.0000
0.12135, 0.750, 0.750, 0.1309, 0.0000
0.12167, 0.750, 0.750, 0.1309, 0.0000
0.12199, 0.750, 0.750, 0.1309, 0.0000
0.12231, 0.750, 0.750, 0.1309, 0.0000
0.12263, 0.750, 0.750, 0.1309, 0.0000
0.12295, 0.750, 0.749, 0.1309, 0.0000
0.12335, 0.750, 0.749, 0.1309, 0.0000
0.12368, 0.750, 0.749, 0.1309, 0.0000
0.12401, 0.750, 0.749, 0.1309, 0.0000
0.12433, 0.750, 0.749, 0.1309, 0.0000
0.12466, 0.750, 0.750, 0.1309, 0.0000
0.12503, 0.750, 0.750, 0.1309, 0.0000
0.12535, 0.750, 0.750, 0.1309, 0.0000
0.12567, 0.750, 0.750, 0.1309, 0.0000
0.12599, 0.750, 0.750, 0.1309, 0.0000
0.12631, 0.750, 0.750, 0.1309, 0.0000
0.12665, 0.750, 0.750, 0.1309, 0.0000
0.12697, 0.750, 0.750, 0.1309, 0.0000
0.12729, 0.750, 0.750, 0.1309, 0.0000
0.12763, 0.750, 0.750, 0.1309, 0.0000
0.12795, 0.750, 0.750, 0.1309, 0.0000
0.12828, 0.750, 0.751, 0.1309, 0.0000
0.12870, 0.750, 0.751, 0.1309, 0.0000
0.12904, 0.750, 0.751, 0.1309, 0.0000
0.12937, 0.750, 0.751, 0.1309, 0.0000
0.12970, 0.750, 0.740, 0.2618, 0.0000
0.13009, 0.750, 0.740, 0.2618, 0.0000
0.13042, 0.750, 0.740, 0.2618, 0.0000
0.13075, 0.750, 0.740, 0.2618, 0.0000
0.13110, 0.750, 0.740, 0.2618, 0.0000
0.13142, 0.750, 0.740, 0.2618, 0.0000
0.13175, 0.750, 0.754, 0.2618, 0.0000
0.13213, 0.750, 0.754, 0.2618, 0.0000
0.13245, 0.750, 0.754, 0.2618, 0.0000
0.13278, 0.750, 0.754, 0.2618, 0.0000
0.13311, 0.750, 0.754, 0.2618, 0.0000
0.13343, 0.750, 0.751, 0.2618, 0.0000
0.13395, 0.750, 0.751, 0.2618, 0.0000
0.13428, 0.750, 0.751, 0.2618, 0.0000
0.13480, 0.750, 0.751, 0.2618, 0.0000
0.13512, 0.750, 0.751, 0.2618, 0.0000
0.13545, 0.750, 0.751, 0.2618, 0.0000
0.13577, 0.750, 0.752, 0.2618, 0.0000
0.13615, 0.750, 0.752, 0.2618, 0.0000
0.13648, 0.750, 0.752, 0.2618, 0.0000
0.13680, 0.750, 0.752, 0.2618, 0.0000
0.13715, 0.750, 0.752, 0.2618, 0.0000
0.13747, 0.750, 0.749, 0.2618, 0.0000
0.13800, 0.750, 0.749, 0.2618, 0.0000
0.13833, 0.750, 0.749, 0.2618, 0.0000
0.13866, 0.750, 0.749, 0.2618, 0.0000
0.13900, 0.750, 0.749, 0.2618, 0.0000
0.13932, 0.750, 0.749, 0.2618, 0.0000
0.13965, 0.750, 0.751, 0.2618, 0.0000
0.14002, 0.750, 0.751, 0.2618, 0.0000
0.14036, 0.750, 0.751, 0.2618, 0.0000
0.14069, 0.750, 0.751, 0.2618, 0.0000
0.14102, 0.750, 0.751, 0.2618, 0.0000
0.14135, 0.750, 0.751, 0.2618, 0.0000
0.14170, 0.750, 0.749, 0.2618, 0.0000
0.14206, 0.750, 0.749, 0.2618, 0.0000
0.14238, 0.750, 0.749, 0.2618, 0.0000
0.14271, 0.750, 0.749, 0.2618, 0.0000
0.14304, 0.750, 0.749, 0.2618, 0.0000
0.14337, 0.750, 0.749, 0.2618, 0.0000
0.14369, 0.750, 0.748, 0.2618, 0.0000
0.14420, 0.750, 0.748, 0.2618, 0.0000
0.14453, 0.750, 0.748, 0.2618, 0.0000
0.14486, 0.750, 0.748, 0.2618, 0.0000
0.14519, 0.750, 0.748, 0.2618, 0.0000
0.14552, 0.750, 0.750, 0.2618, 0.0000
0.14594, 0.750, 0.750, 0.2618, 0.0000
0.14627, 0.750, 0.750, 0.2618, 0.0000
0.14659, 0.750, 0.750, 0.2618, 0.0000
0.14691, 0.750, 0.750, 0.2618, 0.0000
0.14723, 0.750, 0.750, 0.2618, 0.0000
0.14755, 0.750, 0.749, 0.2618, 0.0000
0.14799, 0.750, 0.749, 0.2618, 0.0000
0.14832, 0.750, 0.749, 0.2618, 0.0000
0.14865, 0.750, 0.749, 0.2618, 0.0000
0.14897, 0.750, 0.749, 0.2618, 0.0000
0.14930, 0.750, 0.749, 0.2618, 0.0000
0.14963, 0.750, 0.750, 0.2618, 0.0000
0.15000, 0.750, 0.750, 0.2618, 0.0000
0.15032, 0.750, 0.750, 0.2618, 0.0000
0.15064, 0.750, 0.750, 0.2618, 0.0000
0.15096, 0.750, 0.750, 0.2618, 0.0000
0.15128, 0.750, 0.750, 0.2618, 0.0000
0.15161, 0.750, 0.749, 0.2618, 0.0000
0.15200, 0.750, 0.749, 0.2618, 0.0000
0.15233, 0.750, 0.749, 0.2618, 0.0000
0.15265, 0.750, 0.749, 0.2618, 0.0000
0.15298, 0.750, 0.749, 0.2618, 0.0000
0.15331, 0.750, 0.749, 0.2618, 0.0000
0.15363, 0.750, 0.750, 0.2618, 0.0000
0.15401, 0.750, 0.750, 0.2618, 0.0000
0.15434, 0.750, 0.750, 0.2618, 0.0000
0.15466, 0.750, 0.750, 0.2618, 0.0000
0.15498, 0.750, 0.750, 0.2618, 0.0000
0.15532, 0.750, 0.750, 0.2618, 0.0000
0.15564, 0.750, 0.750, 0.2618, 0.0000
0.15597, 0.750, 0.751, 0.2618, 0.0000
0.15634, 0.750, 0.751, 0.2618, 0.0000
0.15667, 0.750, 0.751, 0.2618, 0.0000
0.15699, 0.750, 0.751, 0.2618, 0.0000
0.15734, 0.750, 0.751, 0.2618, 0.0000
0.15766, 0.750, 0.749, 0.2618, 0.0000
0.15804, 0.750, 0.749, 0.2618, 0.0000
0.15837, 0.750, 0.749, 0.2618, 0.0000
0.15869, 0.750, 0.749, 0.2618, 0.0000
0.15902, 0.750, 0.749, 0.2618, 0.0000
0.15935, 0.750, 0.749, 0.2618, 0.0000
0.15967, 0.750, 0.751, 0.2618, 0.0000
0.16005, 0.750, 0.751, 0.2618, 0.0000
0.16037, 0.750, 0.751, 0.2618, 0.0000
0.16070, 0.750, 0.751, 0.2618, 0.0000
0.16102, 0.750, 0.751, 0.2618, 0.0000
0.16135, 0.750, 0.751, 0.2618, 0.0000
0.16167, 0.750, 0.750, 0.2618, 0.0000
0.16206, 0.750, 0.750, 0.2618, 0.0000
0.16238, 0.750, 0.750, 0.2618, 0.0000
0.16271, 0.750, 0.750, 0.2618, 0.0000
0.16303, 0.750, 0.750, 0.2618, 0.0000
0.16335, 0.750, 0.750, 0.2618, 0.0000
0.16367, 0.750, 0.751, 0.2618, 0.0000
0.16405, 0.750, 0.751, 0.2618, 0.0000
0.16438, 0.750, 0.751, 0.2618, 0.0000
0.16470, 0.750, 0.751, 0.2618, 0.0000
0.16503, 0.750, 0.751, 0.2618, 0.0000
0.16535, 0.750, 0.751, 0.2618, 0.0000
0.16568, 0.750, 0.750, 0.2618, 0.0000
0.16605, 0.750, 0.750, 0.2618, 0.0000
0.16637, 0.750, 0.750, 0.2618, 0.0000
0.16669, 0.750, 0.750, 0.2618, 0.0000
0.16703, 0.750, 0.750, 0.2618, 0.0000
0.16735, 0.750, 0.750, 0.2618, 0.0000
0.16767, 0.750, 0.750, 0.2618, 0.0000
0.16801, 0.750, 0.750, 0.2618, 0.0000
0.16833, 0.750, 0.750, 0.2618, 0.0000
0.16867, 0.750, 0.750, 0.2618, 0.0000
0.16899, 0.750, 0.751, 0.2618, 0.0000
0.16950, 0.750, 0.751, 0.2618, 0.0000
0.16983, 0.750, 0.751, 0.2618, 0.0000
0.17016, 0.750, 0.751, 0.2618, 0.0000
0.17049, 0.750, 0.750, 0.2618, 0.0000
0.17095, 0.750, 0.750, 0.2618, 0.0000
0.17127, 0.750, 0.750, 0.2618, 0.0000
0.17159, 0.750, 0.750, 0.2618, 0.0000
0.17191, 0.750, 0.750, 0.2618, 0.0000
0.17223, 0.750, 0.750, 0.2618, 0.0000
0.17257, 0.750, 0.750, 0.2618, 0.0000
