time(s),reference current(A),current(A),rw angle(rad),pendulum angle(rad)
0.01615, 0.375, 0.371, 0.0000, 0.0000
0.01646, 0.375, 0.371, 0.0000, 0.0000
0.01676, 0.375, 0.373, 0.0000, 0.0000
0.01724, 0.375, 0.373, 0.0000, 0.0000
0.01754, 0.375, 0.373, 0.0000, 0.0000
0.01785, 0.375, 0.373, 0.0000, 0.0000
0.01816, 0.375, 0.373, 0.0000, 0.0000
0.01846, 0.375, 0.373, 0.0000, 0.0000
0.01877, 0.375, 0.373, 0.0000, 0.0000
0.01907, 0.375, 0.374, 0.0000, 0.0000
0.01954, 0.375, 0.374, 0.0000, 0.0000
0.01984, 0.375, 0.374, 0.0000, 0.0000
0.02016, 0.375, 0.374, 0.0000, 0.0000
0.02048, 0.375, 0.374, 0.0000, 0.0000
0.02081, 0.375, 0.375, 0.0000, 0.0000
0.02120, 0.375, 0.375, 0.0000, 0.0000
0.02150, 0.375, 0.375, 0.0000, 0.0000
0.02180, 0.375, 0.375, 0.0000, 0.0000
0.02210, 0.375, 0.375, 0.0000, 0.0000
0.02240, 0.375, 0.375, 0.0000, 0.0000
0.02272, 0.375, 0.374, 0.0000, 0.0000
0.02323, 0.375, 0.374, 0.0000, 0.0000
0.02353, 0.375, 0.374, 0.0000, 0.0000
0.02384, 0.375, 0.374, 0.0000, 0.0000
0.02415, 0.375, 0.374, 0.0000, 0.0000
0.02446, 0.375, 0.374, 0.0000, 0.0000
0.02476, 0.375, 0.375, 0.0000, 0.0000
0.02522, 0.375, 0.375, 0.0000, 0.0000
0.02552, 0.375, 0.375, 0.0000, 0.0000
0.02584, 0.375, 0.375, 0.0000, 0.0000
0.02614, 0.375, 0.375, 0.0000, 0.0000
0.02645, 0.375, 0.375, 0.0000, 0.0000
0.02675, 0.375, 0.375, 0.0000, 0.0000
0.02705, 0.375, 0.375, 0.0000, 0.0000
0.02735, 0.375, 0.376, 0.0000, 0.0000
0.02773, 0.375, 0.376, 0.0000, 0.0000
0.02804, 0.375, 0.376, 0.0000, 0.0000
0.02834, 0.375, 0.376, 0.0000, 0.0000
0.02865, 0.375, 0.376, 0.0000, 0.0000
0.02896, 0.375, 0.375, 0.0000, 0.0000
0.02933, 0.375, 0.375, 0.0000, 0.0000
0.02963, 0.375, 0.375, 0.0000, 0.0000
0.02993, 0.375, 0.375, 0.0000, 0.0000
0.03023, 0.375, 0.375, 0.0000, 0.0000
0.03055, 0.375, 0.375, 0.0000, 0.0000
0.03085, 0.375, 0.375, 0.0000, 0.0000
0.03115, 0.375, 0.375, 0.0000, 0.0000
0.03146, 0.375, 0.374, 0.0000, 0.0000
0.03183, 0.375, 0.374, 0.0000, 0.0000
0.03214, 0.375, 0.374, 0.0000, 0.0000
0.03245, 0.375, 0.374, 0.0000, 0.0000
0.03276, 0.375, 0.375, 0.0000, 0.0000
0.03324, 0.375, 0.375, 0.0000, 0.0000
0.03354, 0.375, 0.375, 0.0000, 0.0000
0.03386, 0.375, 0.375, 0.0000, 0.0000
0.03416, 0.375, 0.375, 0.0000, 0.0000
0.03447, 0.375, 0.375, 0.0000, 0.0000
0.03477, 0.375, 0.375, 0.0000, 0.0000
0.03507, 0.375, 0.375, 0.0000, 0.0000
0.03537, 0.375, 0.375, 0.0000, 0.0000
0.03568, 0.375, 0.375, 0.0000, 0.0000
0.03598, 0.375, 0.374, 0.0000, 0.0000
0.03636, 0.375, 0.374, 0.0000, 0.0000
0.03666, 0.375, 0.374, 0.0000, 0.0000
0.03697, 0.375, 0.374, 0.0000, 0.0000
0.03728, 0.375, 0.374, 0.0000, 0.0000
0.03759, 0.375, 0.374, 0.0000, 0.0000
0.03789, 0.375, 0.375, 0.0000, 0.0000
0.03828, 0.375, 0.375, 0.0000, 0.0000
0.03858, 0.375, 0.375, 0.0000, 0.0000
0.03889, 0.375, 0.375, 0.0000, 0.0000
0.03919, 0.375, 0.375, 0.0000, 0.0000
0.03949, 0.375, 0.375, 0.0000, 0.0000
0.03979, 0.375, 0.375, 0.0000, 0.0000
0.04009, 0.375, 0.375, 0.0000, 0.0000
0.04041, 0.375, 0.375, 0.0000, 0.0000
0.04071, 0.375, 0.375, 0.0000, 0.0000
0.04101, 0.375, 0.375, 0.0000, 0.0000
0.04131, 0.375, 0.375, 0.0000, 0.0000
0.04161, 0.375, 0.375, 0.0000, 0.0000
0.04192, 0.375, 0.375, 0.0000, 0.0000
0.04222, 0.375, 0.375, 0.0000, 0.0000
0.04252, 0.375, 0.374, 0.0000, 0.0000
0.04290, 0.375, 0.374, 0.0000, 0.0000
0.04321, 0.375, 0.374, 0.0000, 0.0000
0.04351, 0.375, 0.374, 0.0000, 0.0000
0.04382, 0.375, 0.375, 0.0000, 0.0000
0.04424, 0.375, 0.375, 0.0000, 0.0000
0.04456, 0.375, 0.375, 0.0000, 0.0000
0.04486, 0.375, 0.375, 0.0000, 0.0000
0.04516, 0.375, 0.375, 0.0000, 0.0000
0.04548, 0.375, 0.375, 0.0000, 0.0000
0.04578, 0.375, 0.374, 0.0000, 0.0000
0.04625, 0.375, 0.374, 0.0000, 0.0000
0.04656, 0.375, 0.374, 0.0000, 0.0000
0.04686, 0.375, 0.374, 0.0000, 0.0000
0.04717, 0.375, 0.374, 0.0000, 0.0000
0.04748, 0.375, 0.374, 0.0000, 0.0000
0.04778, 0.375, 0.375, 0.0000, 0.0000
0.04823, 0.375, 0.375, 0.0000, 0.0000
0.04853, 0.375, 0.375, 0.0000, 0.0000
0.04885, 0.375, 0.375, 0.0000, 0.0000
0.04915, 0.375, 0.375, 0.0000, 0.0000
0.04946, 0.375, 0.375, 0.0000, 0.0000
0.04976, 0.375, 0.375, 0.0000, 0.0000
0.05006, 0.375, 0.375, 0.0000, 0.0000
0.05036, 0.375, 0.374, 0.0000, 0.0000
0.05074, 0.375, 0.374, 0.0000, 0.0000
0.05105, 0.375, 0.374, 0.0000, 0.0000
0.05135, 0.375, 0.374, 0.0000, 0.0000
0.05166, 0.375, 0.374, 0.0000, 0.0000
0.05197, 0.375, 0.375, 0.0000, 0.0000
0.05234, 0.375, 0.375, 0.0000, 0.0000
0.05264, 0.375, 0.375, 0.0000, 0.0000
0.05294, 0.375, 0.375, 0.0000, 0.0000
0.05325, 0.375, 0.375, 0.0000, 0.0000
0.05355, 0.375, 0.375, 0.0000, 0.0000
0.05385, 0.375, 0.376, 0.0000, 0.0000
0.05423, 0.375, 0.376, 0.0000, 0.0000
0.05454, 0.375, 0.376, 0.0000, 0.0000
0.05486, 0.375, 0.376, 0.0000, 0.0000
0.05517, 0.375, 0.376, 0.0000, 0.0000
0.05549, 0.375, 0.376, 0.0000, 0.0000
0.05582, 0.375, 0.375, 0.0000, 0.0000
0.05624, 0.375, 0.375, 0.0000, 0.0000
0.05654, 0.375, 0.375, 0.0000, 0.0000
0.05684, 0.375, 0.375, 0.0000, 0.0000
0.05715, 0.375, 0.375, 0.0000, 0.0000
0.05745, 0.375, 0.375, 0.0000, 0.0000
0.05775, 0.375, 0.375, 0.0000, 0.0000
0.05805, 0.375, 0.375, 0.0000, 0.0000
0.05835, 0.375, 0.374, 0.0000, 0.0000
0.05876, 0.375, 0.374, 0.0000, 0.0000
0.05906, 0.375, 0.374, 0.0000, 0.0000
0.05939, 0.375, 0.374, 0.0000, 0.0000
0.05971, 0.375, 0.374, 0.0000, 0.0000
0.06001, 0.375, 0.375, 0.0000, 0.0000
0.06038, 0.375, 0.375, 0.0000, 0.0000
0.06069, 0.375, 0.375, 0.0000, 0.0000
0.06099, 0.375, 0.375, 0.0000, 0.0000
0.06129, 0.375, 0.375, 0.0000, 0.0000
0.06159, 0.375, 0.375, 0.0000, 0.0000
0.06190, 0.375, 0.375, 0.0000, 0.0000
0.06220, 0.375, 0.375, 0.0000, 0.0000
0.06250, 0.375, 0.375, 0.0000, 0.0000
0.06280, 0.375, 0.375, 0.0000, 0.0000
0.06310, 0.375, 0.375, 0.0000, 0.0000
0.06341, 0.375, 0.375, 0.0000, 0.0000
0.06372, 0.375, 0.375, 0.0000, 0.0000
0.06402, 0.375, 0.374, 0.0000, 0.0000
0.06440, 0.375, 0.374, 0.0000, 0.0000
0.06470, 0.375, 0.374, 0.0000, 0.0000
0.06502, 0.375, 0.374, 0.0000, 0.0000
0.06535, 0.375, 0.374, 0.0000, 0.0000
0.06567, 0.375, 0.374, 0.0000, 0.0000
0.06597, 0.375, 0.375, 0.0000, 0.0000
0.06635, 0.375, 0.375, 0.0000, 0.0000
0.06666, 0.375, 0.375, 0.0000, 0.0000
0.06696, 0.375, 0.375, 0.0000, 0.0000
0.06726, 0.375, 0.375, 0.0000, 0.0000
0.06758, 0.375, 0.375, 0.0000, 0.0000
0.06788, 0.375, 0.375, 0.0000, 0.0000
0.06819, 0.375, 0.375, 0.0000, 0.0000
0.06849, 0.375, 0.375, 0.0000, 0.0000
0.06879, 0.375, 0.375, 0.0000, 0.0000
0.06909, 0.375, 0.376, 0.0000, 0.0000
0.06947, 0.375, 0.376, 0.0000, 0.0000
0.06978, 0.375, 0.376, 0.0000, 0.0000
0.07008, 0.375, 0.376, 0.0000, 0.0000
0.07039, 0.375, 0.376, 0.0000, 0.0000
0.07069, 0.375, 0.375, 0.0000, 0.0000
0.07120, 0.375, 0.375, 0.0000, 0.0000
0.07150, 0.375, 0.375, 0.0000, 0.0000
0.07180, 0.375, 0.375, 0.0000, 0.0000
0.07212, 0.375, 0.375, 0.0000, 0.0000
0.07242, 0.375, 0.375, 0.0000, 0.0000
0.07272, 0.375, 0.375, 0.0000, 0.0000
0.07303, 0.375, 0.375, 0.0000, 0.0000
0.07333, 0.375, 0.375, 0.0000, 0.0000
0.07363, 0.375, 0.375, 0.0000, 0.0000
0.07394, 0.375, 0.375, 0.0000, 0.0000
0.07425, 0.375, 0.375, 0.0000, 0.0000
0.07455, 0.375, 0.375, 0.0000, 0.0000
0.07485, 0.375, 0.376, 0.0000, 0.0000
0.07527, 0.375, 0.376, 0.0000, 0.0000
0.07558, 0.375, 0.376, 0.0000, 0.0000
0.07589, 0.375, 0.376, 0.0000, 0.0000
0.07619, 0.375, 0.376, 0.0000, 0.0000
0.07650, 0.375, 0.376, 0.0000, 0.0000
0.07680, 0.375, 0.375, 0.0000, 0.0000
0.07725, 0.375, 0.375, 0.0000, 0.0000
0.07755, 0.375, 0.375, 0.0000, 0.0000
0.07787, 0.375, 0.375, 0.0000, 0.0000
0.07817, 0.375, 0.375, 0.0000, 0.0000
0.07848, 0.375, 0.375, 0.0000, 0.0000
0.07879, 0.375, 0.375, 0.0000, 0.0000
0.07909, 0.375, 0.375, 0.0000, 0.0000
0.07939, 0.375, 0.375, 0.0000, 0.0000
0.07971, 0.375, 0.375, 0.0000, 0.0000
0.08002, 0.375, 0.375, 0.0000, 0.0000
0.08033, 0.375, 0.375, 0.0000, 0.0000
0.08063, 0.375, 0.375, 0.0000, 0.0000
0.08093, 0.375, 0.375, 0.0000, 0.0000
0.08124, 0.375, 0.375, 0.0000, 0.0000
0.08154, 0.375, 0.375, 0.0000, 0.0000
0.08184, 0.375, 0.375, 0.0000, 0.0000
0.08214, 0.375, 0.375, 0.0000, 0.0000
0.08244, 0.375, 0.375, 0.0000, 0.0000
0.08276, 0.375, 0.374, 0.0000, 0.0000
0.08318, 0.375, 0.374, 0.0000, 0.0000
0.08348, 0.375, 0.374, 0.0000, 0.0000
0.08379, 0.375, 0.375, 0.0000, 0.0000
0.08419, 0.375, 0.375, 0.0000, 0.0000
0.08449, 0.375, 0.375, 0.0000, 0.0000
0.08479, 0.375, 0.375, 0.0000, 0.0000
0.08509, 0.375, 0.375, 0.0000, 0.0000
0.08541, 0.375, 0.375, 0.0000, 0.0000
0.08571, 0.375, 0.375, 0.0000, 0.0000
0.08601, 0.375, 0.375, 0.0000, 0.0000
0.08632, 0.375, 0.375, 0.0000, 0.0000
0.08663, 0.375, 0.375, 0.0000, 0.0000
0.08693, 0.375, 0.375, 0.0000, 0.0000
0.08724, 0.375, 0.375, 0.0000, 0.0000
0.08754, 0.375, 0.375, 0.0000, 0.0000
0.08784, 0.375, 0.375, 0.0000, 0.0000
0.08814, 0.375, 0.375, 0.0000, 0.0000
0.08844, 0.375, 0.375, 0.0000, 0.0000
0.08875, 0.375, 0.375, 0.0000, 0.0000
0.08905, 0.375, 0.375, 0.0000, 0.0000
0.08935, 0.375, 0.375, 0.0000, 0.0000
0.08965, 0.375, 0.374, 0.0000, 0.0000
0.09003, 0.375, 0.374, 0.0000, 0.0000
0.09034, 0.375, 0.374, 0.0000, 0.0000
0.09064, 0.375, 0.374, 0.0000, 0.0000
0.09095, 0.375, 0.375, 0.0000, 0.0000
0.09132, 0.375, 0.375, 0.0000, 0.0000
0.09163, 0.375, 0.375, 0.0000, 0.0000
0.09193, 0.375, 0.375, 0.0000, 0.0000
0.09223, 0.375, 0.375, 0.0000, 0.0000
0.09253, 0.375, 0.375, 0.0000, 0.0000
0.09284, 0.375, 0.374, 0.0000, 0.0000
0.09325, 0.375, 0.374, 0.0000, 0.0000
0.09356, 0.375, 0.374, 0.0000, 0.0000
0.09387, 0.375, 0.374, 0.0000, 0.0000
0.09418, 0.375, 0.374, 0.0000, 0.0000
0.09448, 0.375, 0.374, 0.0000, 0.0000
0.09479, 0.375, 0.375, 0.0000, 0.0000
0.09519, 0.375, 0.375, 0.0000, 0.0000
0.09549, 0.375, 0.375, 0.0000, 0.0000
0.09579, 0.375, 0.375, 0.0000, 0.0000
0.09609, 0.375, 0.375, 0.0000, 0.0000
0.09640, 0.375, 0.375, 0.0000, 0.0000
0.09670, 0.375, 0.375, 0.0000, 0.0000
0.09700, 0.375, 0.374, 0.0000, 0.0000
0.09738, 0.375, 0.374, 0.0000, 0.0000
0.09768, 0.375, 0.374, 0.0000, 0.0000
0.09800, 0.375, 0.374, 0.0000, 0.0000
0.09832, 0.375, 0.374, 0.0000, 0.0000
0.09863, 0.375, 0.374, 0.0000, 0.0000
0.09894, 0.375, 0.375, 0.0000, 0.0000
0.09931, 0.375, 0.375, 0.0000, 0.0000
0.09961, 0.375, 0.375, 0.0000, 0.0000
0.09991, 0.375, 0.375, 0.0000, 0.0000
0.10022, 0.375, 0.375, 0.0000, 0.0000
0.10052, 0.375, 0.375, 0.0000, 0.0000
0.10082, 0.375, 0.374, 0.0000, 0.0000
0.10125, 0.375, 0.374, 0.0000, 0.0000
0.10157, 0.375, 0.374, 0.0000, 0.0000
0.10187, 0.375, 0.374, 0.0000, 0.0000
0.10218, 0.375, 0.374, 0.0000, 0.0000
0.10249, 0.375, 0.374, 0.0000, 0.0000
0.10279, 0.375, 0.375, 0.0000, 0.0000
0.10319, 0.375, 0.375, 0.0000, 0.0000
0.10349, 0.375, 0.375, 0.0000, 0.0000
0.10379, 0.375, 0.375, 0.0000, 0.0000
0.10411, 0.375, 0.375, 0.0000, 0.0000
0.10441, 0.375, 0.375, 0.0000, 0.0000
0.10471, 0.375, 0.375, 0.0000, 0.0000
0.10503, 0.375, 0.375, 0.0000, 0.0000
0.10533, 0.375, 0.375, 0.0000, 0.0000
0.10565, 0.375, 0.375, 0.0000, 0.0000
0.10595, 0.375, 0.375, 0.0000, 0.0000
0.10626, 0.375, 0.375, 0.0000, 0.0000
0.10656, 0.375, 0.376, 0.0000, 0.0000
0.10696, 0.375, 0.376, 0.0000, 0.0000
0.10727, 0.375, 0.376, 0.0000, 0.0000
0.10757, 0.375, 0.376, 0.0000, 0.0000
0.10788, 0.375, 0.374, 0.0000, 0.0000
0.10825, 0.375, 0.374, 0.0000, 0.0000
0.10856, 0.375, 0.374, 0.0000, 0.0000
0.10887, 0.375, 0.374, 0.0000, 0.0000
0.10918, 0.375, 0.374, 0.0000, 0.0000
0.10948, 0.375, 0.374, 0.0000, 0.0000
0.10981, 0.375, 0.375, 0.0000, 0.0000
0.11023, 0.375, 0.375, 0.0000, 0.0000
0.11053, 0.375, 0.375, 0.0000, 0.0000
0.11083, 0.375, 0.375, 0.0000, 0.0000
0.11113, 0.375, 0.375, 0.0000, 0.0000
0.11144, 0.375, 0.375, 0.0000, 0.0000
0.11174, 0.375, 0.375, 0.0000, 0.0000
0.11204, 0.375, 0.374, 0.0000, 0.0000
0.11255, 0.375, 0.374, 0.0000, 0.0000
0.11286, 0.375, 0.374, 0.0000, 0.0000
0.11317, 0.375, 0.374, 0.0000, 0.0000
0.11348, 0.375, 0.374, 0.0000, 0.0000
0.11378, 0.375, 0.375, 0.0000, 0.0000
0.11424, 0.375, 0.375, 0.0000, 0.0000
0.11456, 0.375, 0.375, 0.0000, 0.0000
0.11487, 0.375, 0.375, 0.0000, 0.0000
0.11517, 0.375, 0.375, 0.0000, 0.0000
0.11547, 0.375, 0.375, 0.0000, 0.0000
0.11577, 0.375, 0.375, 0.0000, 0.0000
0.11609, 0.375, 0.375, 0.0000, 0.0000
0.11640, 0.375, 0.375, 0.0000, 0.0000
0.11670, 0.375, 0.374, 0.0000, 0.0000
0.11708, 0.375, 0.374, 0.0000, 0.0000
0.11738, 0.375, 0.374, 0.0000, 0.0000
0.11771, 0.375, 0.374, 0.0000, 0.0000
0.11801, 0.375, 0.375, 0.0000, 0.0000
0.11839, 0.375, 0.375, 0.0000, 0.0000
0.11869, 0.375, 0.375, 0.0000, 0.0000
0.11899, 0.375, 0.375, 0.0000, 0.0000
0.11929, 0.375, 0.375, 0.0000, 0.0000
0.11961, 0.375, 0.375, 0.0000, 0.0000
0.11992, 0.375, 0.374, 0.0000, 0.0000
0.12029, 0.375, 0.374, 0.0000, 0.0000
0.12061, 0.375, 0.374, 0.0000, 0.0000
0.12094, 0.375, 0.374, 0.0000, 0.0000
0.12124, 0.375, 0.374, 0.0000, 0.0000
0.12155, 0.375, 0.374, 0.0000, 0.0000
0.12186, 0.375, 0.375, 0.0000, 0.0000
0.12223, 0.375, 0.375, 0.0000, 0.0000
0.12253, 0.375, 0.375, 0.0000, 0.0000
0.12283, 0.375, 0.375, 0.0000, 0.0000
0.12315, 0.375, 0.375, 0.0000, 0.0000
0.12346, 0.375, 0.375, 0.0000, 0.0000
0.12376, 0.375, 0.375, 0.0000, 0.0000
0.12406, 0.375, 0.375, 0.0000, 0.0000
0.12437, 0.375, 0.375, 0.0000, 0.0000
0.12467, 0.375, 0.375, 0.0000, 0.0000
0.12497, 0.375, 0.375, 0.0000, 0.0000
0.12528, 0.375, 0.375, 0.0000, 0.0000
0.12558, 0.375, 0.375, 0.0000, 0.0000
0.12588, 0.375, 0.375, 0.0000, 0.0000
0.12619, 0.375, 0.375, 0.0000, 0.0000
0.12649, 0.375, 0.374, 0.0000, 0.0000
0.12687, 0.375, 0.374, 0.0000, 0.0000
0.12718, 0.375, 0.374, 0.0000, 0.0000
0.12748, 0.375, 0.374, 0.0000, 0.0000
0.12781, 0.375, 0.375, 0.0000, 0.0000
0.12824, 0.375, 0.375, 0.0000, 0.0000
0.12854, 0.375, 0.375, 0.0000, 0.0000
0.12884, 0.375, 0.375, 0.0000, 0.0000
0.12914, 0.375, 0.375, 0.0000, 0.0000
0.12946, 0.375, 0.375, 0.0000, 0.0000
0.12977, 0.375, 0.375, 0.0000, 0.0000
0.13007, 0.375, 0.376, 0.0000, 0.0000
0.13053, 0.375, 0.376, 0.0000, 0.0000
0.13084, 0.375, 0.376, 0.0000, 0.0000
0.13114, 0.375, 0.376, 0.0000, 0.0000
0.13147, 0.375, 0.376, 0.0000, 0.0000
0.13178, 0.375, 0.375, 0.0000, 0.0000
0.13221, 0.375, 0.375, 0.0000, 0.0000
0.13251, 0.375, 0.375, 0.0000, 0.0000
0.13281, 0.375, 0.375, 0.0000, 0.0000
0.13311, 0.375, 0.375, 0.0000, 0.0000
0.13343, 0.375, 0.375, 0.0000, 0.0000
0.13374, 0.375, 0.375, 0.0000, 0.0000
0.13404, 0.375, 0.374, 0.0000, 0.0000
0.13442, 0.375, 0.374, 0.0000, 0.0000
0.13473, 0.375, 0.374, 0.0000, 0.0000
0.13503, 0.375, 0.374, 0.0000, 0.0000
0.13534, 0.375, 0.374, 0.0000, 0.0000
0.13565, 0.375, 0.374, 0.0000, 0.0000
0.13596, 0.375, 0.375, 0.0000, 0.0000
0.13633, 0.375, 0.375, 0.0000, 0.0000
0.13663, 0.375, 0.375, 0.0000, 0.0000
0.13694, 0.375, 0.375, 0.0000, 0.0000
0.13725, 0.375, 0.375, 0.0000, 0.0000
0.13756, 0.375, 0.375, 0.0000, 0.0000
0.13786, 0.375, 0.375, 0.0000, 0.0000
0.13816, 0.375, 0.375, 0.0000, 0.0000
0.13847, 0.375, 0.375, 0.0000, 0.0000
0.13878, 0.375, 0.375, 0.0000, 0.0000
0.13909, 0.375, 0.375, 0.0000, 0.0000
0.13939, 0.375, 0.375, 0.0000, 0.0000
0.13969, 0.375, 0.375, 0.0000, 0.0000
0.14000, 0.375, 0.375, 0.0000, 0.0000
0.14030, 0.375, 0.375, 0.0000, 0.0000
0.14060, 0.375, 0.375, 0.0000, 0.0000
0.14090, 0.375, 0.374, 0.0000, 0.0000
0.14128, 0.375, 0.374, 0.0000, 0.0000
0.14159, 0.375, 0.374, 0.0000, 0.0000
0.14190, 0.375, 0.374, 0.0000, 0.0000
0.14220, 0.375, 0.374, 0.0000, 0.0000
0.14251, 0.375, 0.374, 0.0000, 0.0000
0.14282, 0.375, 0.375, 0.0000, 0.0000
0.14324, 0.375, 0.375, 0.0000, 0.0000
0.14354, 0.375, 0.375, 0.0000, 0.0000
0.14384, 0.375, 0.375, 0.0000, 0.0000
0.14415, 0.375, 0.375, 0.0000, 0.0000
0.14445, 0.375, 0.375, 0.0000, 0.0000
0.14475, 0.375, 0.375, 0.0000, 0.0000
0.14507, 0.375, 0.375, 0.0000, 0.0000
0.14538, 0.375, 0.375, 0.0000, 0.0000
0.14568, 0.375, 0.375, 0.0000, 0.0000
0.14598, 0.375, 0.375, 0.0000, 0.0000
0.14628, 0.375, 0.375, 0.0000, 0.0000
0.14660, 0.375, 0.375, 0.0000, 0.0000
0.14691, 0.375, 0.375, 0.0000, 0.0000
0.14721, 0.375, 0.375, 0.0000, 0.0000
0.14751, 0.375, 0.375, 0.0000, 0.0000
0.14781, 0.375, 0.375, 0.0000, 0.0000
0.14812, 0.375, 0.375, 0.0000, 0.0000
0.14842, 0.375, 0.375, 0.0000, 0.0000
0.14872, 0.375, 0.376, 0.0000, 0.0000
0.14919, 0.375, 0.376, 0.0000, 0.0000
0.14949, 0.375, 0.376, 0.0000, 0.0000
0.14980, 0.375, 0.374, 0.0000, 0.0000
0.15025, 0.375, 0.374, 0.0000, 0.0000
0.15055, 0.375, 0.374, 0.0000, 0.0000
0.15086, 0.375, 0.374, 0.0000, 0.0000
0.15117, 0.375, 0.374, 0.0000, 0.0000
0.15147, 0.375, 0.374, 0.0000, 0.0000
0.15178, 0.375, 0.376, 0.0000, 0.0000
0.15220, 0.375, 0.376, 0.0000, 0.0000
0.15250, 0.375, 0.376, 0.0000, 0.0000
0.15281, 0.375, 0.376, 0.0000, 0.0000
0.15311, 0.375, 0.376, 0.0000, 0.0000
0.15342, 0.375, 0.376, 0.0000, 0.0000
0.15373, 0.375, 0.375, 0.0000, 0.0000
0.15419, 0.375, 0.375, 0.0000, 0.0000
0.15449, 0.375, 0.375, 0.0000, 0.0000
0.15480, 0.375, 0.375, 0.0000, 0.0000
0.15510, 0.375, 0.375, 0.0000, 0.0000
0.15540, 0.375, 0.375, 0.0000, 0.0000
0.15571, 0.375, 0.375, 0.0000, 0.0000
0.15601, 0.375, 0.375, 0.0000, 0.0000
0.15631, 0.375, 0.374, 0.0000, 0.0000
0.15675, 0.375, 0.374, 0.0000, 0.0000
0.15705, 0.375, 0.374, 0.0000, 0.0000
0.15736, 0.375, 0.374, 0.0000, 0.0000
0.15767, 0.375, 0.374, 0.0000, 0.0000
0.15798, 0.375, 0.375, 0.0000, 0.0000
0.15835, 0.375, 0.375, 0.0000, 0.0000
0.15865, 0.375, 0.375, 0.0000, 0.0000
0.15895, 0.375, 0.375, 0.0000, 0.0000
0.15926, 0.375, 0.375, 0.0000, 0.0000
0.15956, 0.375, 0.375, 0.0000, 0.0000
0.15986, 0.375, 0.375, 0.0000, 0.0000
0.16017, 0.375, 0.375, 0.0000, 0.0000
0.16047, 0.375, 0.375, 0.0000, 0.0000
0.16077, 0.375, 0.376, 0.0000, 0.0000
0.16118, 0.375, 0.376, 0.0000, 0.0000
0.16149, 0.375, 0.376, 0.0000, 0.0000
0.16179, 0.375, 0.375, 0.0000, 0.0000
0.16219, 0.375, 0.375, 0.0000, 0.0000
0.16250, 0.375, 0.375, 0.0000, 0.0000
0.16280, 0.375, 0.375, 0.0000, 0.0000
0.16310, 0.375, 0.375, 0.0000, 0.0000
0.16341, 0.375, 0.375, 0.0000, 0.0000
0.16371, 0.375, 0.375, 0.0000, 0.0000
0.16401, 0.375, 0.375, 0.0000, 0.0000
0.16431, 0.375, 0.375, 0.0000, 0.0000
0.16461, 0.375, 0.375, 0.0000, 0.0000
0.16493, 0.375, 0.375, 0.0000, 0.0000
0.16524, 0.375, 0.375, 0.0000, 0.0000
