time(s),reference current(A),current(A),rw angle(rad),pendulum angle(rad)
0.02278, 0.875, 0.874, 0.0000, 0.0000
0.02309, 0.875, 0.874, 0.0000, 0.0000
0.02340, 0.875, 0.874, 0.0000, 0.0000
0.02371, 0.875, 0.875, 0.0000, 0.0000
0.02408, 0.875, 0.875, 0.0000, 0.0000
0.02439, 0.875, 0.875, 0.0000, 0.0000
0.02469, 0.875, 0.875, 0.0000, 0.0000
0.02502, 0.875, 0.875, 0.0000, 0.0000
0.02532, 0.875, 0.874, 0.0000, 0.0000
0.02581, 0.875, 0.874, 0.0000, 0.0000
0.02612, 0.875, 0.874, 0.0000, 0.0000
0.02643, 0.875, 0.874, 0.0000, 0.0000
0.02674, 0.875, 0.874, 0.0000, 0.0000
0.02705, 0.875, 0.874, 0.0000, 0.0000
0.02736, 0.875, 0.876, 0.0000, 0.0000
0.02784, 0.875, 0.876, 0.0000, 0.0000
0.02815, 0.875, 0.876, 0.0000, 0.0000
0.02846, 0.875, 0.876, 0.0000, 0.0000
0.02877, 0.875, 0.876, 0.0000, 0.0000
0.02908, 0.875, 0.876, 0.0000, 0.0000
0.02939, 0.875, 0.873, 0.0000, 0.0000
0.02985, 0.875, 0.873, 0.0000, 0.0000
0.03016, 0.875, 0.873, 0.0000, 0.0000
0.03047, 0.875, 0.873, 0.0000, 0.0000
0.03078, 0.875, 0.873, 0.0000, 0.0000
0.03109, 0.875, 0.873, 0.0000, 0.0000
0.03140, 0.875, 0.876, 0.0000, 0.0000
0.03186, 0.875, 0.876, 0.0000, 0.0000
0.03217, 0.875, 0.876, 0.0000, 0.0000
0.03247, 0.875, 0.876, 0.0000, 0.0000
0.03280, 0.875, 0.876, 0.0000, 0.0000
0.03311, 0.875, 0.876, 0.0000, 0.0000
0.03341, 0.875, 0.874, 0.0000, 0.0000
0.03386, 0.875, 0.874, 0.0000, 0.0000
0.03417, 0.875, 0.874, 0.0000, 0.0000
0.03448, 0.875, 0.874, 0.0000, 0.0000
0.03479, 0.875, 0.874, 0.0000, 0.0000
0.03510, 0.875, 0.874, 0.0000, 0.0000
0.03541, 0.875, 0.874, 0.0000, 0.0000
0.03571, 0.875, 0.874, 0.0000, 0.0000
0.03602, 0.875, 0.874, 0.0000, 0.0000
0.03633, 0.875, 0.874, 0.0000, 0.0000
0.03664, 0.875, 0.875, 0.0000, 0.0000
0.03716, 0.875, 0.875, 0.0000, 0.0000
0.03746, 0.875, 0.875, 0.0000, 0.0000
0.03777, 0.875, 0.875, 0.0000, 0.0000
0.03808, 0.875, 0.875, 0.0000, 0.0000
0.03838, 0.875, 0.875, 0.0000, 0.0000
0.03869, 0.875, 0.874, 0.0000, 0.0000
0.03907, 0.875, 0.874, 0.0000, 0.0000
0.03938, 0.875, 0.874, 0.0000, 0.0000
0.03968, 0.875, 0.874, 0.0000, 0.0000
0.04001, 0.875, 0.874, 0.0000, 0.0000
0.04032, 0.875, 0.874, 0.0000, 0.0000
0.04063, 0.875, 0.875, 0.0000, 0.0000
0.04100, 0.875, 0.875, 0.0000, 0.0000
0.04131, 0.875, 0.875, 0.0000, 0.0000
0.04161, 0.875, 0.875, 0.0000, 0.0000
0.04192, 0.875, 0.875, 0.0000, 0.0000
0.04222, 0.875, 0.875, 0.0000, 0.0000
0.04253, 0.875, 0.874, 0.0000, 0.0000
0.04291, 0.875, 0.874, 0.0000, 0.0000
0.04322, 0.875, 0.874, 0.0000, 0.0000
0.04352, 0.875, 0.874, 0.0000, 0.0000
0.04383, 0.875, 0.874, 0.0000, 0.0000
0.04414, 0.875, 0.874, 0.0000, 0.0000
0.04445, 0.875, 0.876, 0.0000, 0.0000
0.04483, 0.875, 0.876, 0.0000, 0.0000
0.04514, 0.875, 0.876, 0.0000, 0.0000
0.04544, 0.875, 0.876, 0.0000, 0.0000
0.04577, 0.875, 0.876, 0.0000, 0.0000
0.04607, 0.875, 0.876, 0.0000, 0.0000
0.04640, 0.875, 0.875, 0.0000, 0.0000
0.04686, 0.875, 0.875, 0.0000, 0.0000
0.04716, 0.875, 0.875, 0.0000, 0.0000
0.04748, 0.875, 0.875, 0.0000, 0.0000
0.04779, 0.875, 0.875, 0.0000, 0.0000
0.04809, 0.875, 0.875, 0.0000, 0.0000
0.04841, 0.875, 0.875, 0.0000, 0.0000
0.04872, 0.875, 0.874, 0.0000, 0.0000
0.04910, 0.875, 0.874, 0.0000, 0.0000
0.04941, 0.875, 0.874, 0.0000, 0.0000
0.04971, 0.875, 0.874, 0.0000, 0.0000
0.05004, 0.875, 0.874, 0.0000, 0.0000
0.05035, 0.875, 0.874, 0.0000, 0.0000
0.05066, 0.875, 0.875, 0.0000, 0.0000
0.05103, 0.875, 0.875, 0.0000, 0.0000
0.05134, 0.875, 0.875, 0.0000, 0.0000
0.05164, 0.875, 0.875, 0.0000, 0.0000
0.05195, 0.875, 0.875, 0.0000, 0.0000
0.05225, 0.875, 0.875, 0.0000, 0.0000
0.05256, 0.875, 0.875, 0.0000, 0.0000
0.05287, 0.875, 0.875, 0.0000, 0.0000
0.05317, 0.875, 0.874, 0.0000, 0.0000
0.05355, 0.875, 0.874, 0.0000, 0.0000
0.05386, 0.875, 0.874, 0.0000, 0.0000
0.05417, 0.875, 0.874, 0.0000, 0.0000
0.05448, 0.875, 0.875, 0.0000, 0.0000
0.05487, 0.875, 0.875, 0.0000, 0.0000
0.05518, 0.875, 0.875, 0.0000, 0.0000
0.05548, 0.875, 0.875, 0.0000, 0.0000
0.05581, 0.875, 0.875, 0.0000, 0.0000
0.05612, 0.875, 0.875, 0.0000, 0.0000
0.05643, 0.875, 0.874, 0.0000, 0.0000
0.05686, 0.875, 0.874, 0.0000, 0.0000
0.05717, 0.875, 0.874, 0.0000, 0.0000
0.05748, 0.875, 0.874, 0.0000, 0.0000
0.05779, 0.875, 0.874, 0.0000, 0.0000
0.05810, 0.875, 0.874, 0.0000, 0.0000
0.05841, 0.875, 0.875, 0.0000, 0.0000
0.05886, 0.875, 0.875, 0.0000, 0.0000
0.05917, 0.875, 0.875, 0.0000, 0.0000
0.05947, 0.875, 0.875, 0.0000, 0.0000
0.05978, 0.875, 0.875, 0.0000, 0.0000
0.06009, 0.875, 0.875, 0.0000, 0.0000
0.06039, 0.875, 0.875, 0.0000, 0.0000
0.06069, 0.875, 0.875, 0.0000, 0.0000
0.06101, 0.875, 0.875, 0.0000, 0.0000
0.06132, 0.875, 0.875, 0.0000, 0.0000
0.06162, 0.875, 0.875, 0.0000, 0.0000
0.06193, 0.875, 0.875, 0.0000, 0.0000
0.06223, 0.875, 0.875, 0.0000, 0.0000
0.06254, 0.875, 0.874, 0.0000, 0.0000
0.06292, 0.875, 0.874, 0.0000, 0.0000
0.06323, 0.875, 0.874, 0.0000, 0.0000
0.06353, 0.875, 0.874, 0.0000, 0.0000
0.06386, 0.875, 0.875, 0.0000, 0.0000
0.06427, 0.875, 0.875, 0.0000, 0.0000
0.06457, 0.875, 0.875, 0.0000, 0.0000
0.06488, 0.875, 0.875, 0.0000, 0.0000
0.06519, 0.875, 0.875, 0.0000, 0.0000
0.06549, 0.875, 0.868, 0.1309, 0.0000
0.06589, 0.875, 0.868, 0.1309, 0.0000
0.06621, 0.875, 0.868, 0.1309, 0.0000
0.06656, 0.875, 0.868, 0.1309, 0.0000
0.06689, 0.875, 0.868, 0.1309, 0.0000
0.06724, 0.875, 0.868, 0.1309, 0.0000
0.06758, 0.875, 0.877, 0.1309, 0.0000
0.06794, 0.875, 0.877, 0.1309, 0.0000
0.06826, 0.875, 0.877, 0.1309, 0.0000
0.06859, 0.875, 0.877, 0.1309, 0.0000
0.06892, 0.875, 0.877, 0.1309, 0.0000
0.06924, 0.875, 0.877, 0.1309, 0.0000
0.06957, 0.875, 0.876, 0.1309, 0.0000
0.06995, 0.875, 0.876, 0.1309, 0.0000
0.07027, 0.875, 0.876, 0.1309, 0.0000
0.07060, 0.875, 0.876, 0.1309, 0.0000
0.07093, 0.875, 0.876, 0.1309, 0.0000
0.07126, 0.875, 0.876, 0.1309, 0.0000
0.07159, 0.875, 0.875, 0.1309, 0.0000
0.07199, 0.875, 0.875, 0.1309, 0.0000
0.07232, 0.875, 0.875, 0.1309, 0.0000
0.07264, 0.875, 0.875, 0.1309, 0.0000
0.07296, 0.875, 0.875, 0.1309, 0.0000
0.07329, 0.875, 0.875, 0.1309, 0.0000
0.07361, 0.875, 0.874, 0.1309, 0.0000
0.07399, 0.875, 0.874, 0.1309, 0.0000
0.07431, 0.875, 0.874, 0.1309, 0.0000
0.07464, 0.875, 0.874, 0.1309, 0.0000
0.07497, 0.875, 0.874, 0.1309, 0.0000
0.07530, 0.875, 0.874, 0.1309, 0.0000
0.07562, 0.875, 0.875, 0.1309, 0.0000
0.07599, 0.875, 0.875, 0.1309, 0.0000
0.07632, 0.875, 0.875, 0.1309, 0.0000
0.07664, 0.875, 0.875, 0.1309, 0.0000
0.07696, 0.875, 0.875, 0.1309, 0.0000
0.07730, 0.875, 0.875, 0.1309, 0.0000
0.07762, 0.875, 0.874, 0.1309, 0.0000
0.07800, 0.875, 0.874, 0.1309, 0.0000
0.07833, 0.875, 0.874, 0.1309, 0.0000
0.07866, 0.875, 0.874, 0.1309, 0.0000
0.07898, 0.875, 0.874, 0.1309, 0.0000
0.07931, 0.875, 0.874, 0.1309, 0.0000
0.07964, 0.875, 0.874, 0.1309, 0.0000
0.07997, 0.875, 0.874, 0.1309, 0.0000
0.08029, 0.875, 0.874, 0.1309, 0.0000
0.08063, 0.875, 0.874, 0.1309, 0.0000
0.08096, 0.875, 0.874, 0.1309, 0.0000
0.08129, 0.875, 0.875, 0.1309, 0.0000
0.08180, 0.875, 0.875, 0.1309, 0.0000
0.08212, 0.875, 0.875, 0.1309, 0.0000
0.08244, 0.875, 0.875, 0.1309, 0.0000
0.08276, 0.875, 0.874, 0.1309, 0.0000
0.08314, 0.875, 0.874, 0.1309, 0.0000
0.08347, 0.875, 0.874, 0.1309, 0.0000
0.08380, 0.875, 0.874, 0.1309, 0.0000
0.08412, 0.875, 0.874, 0.1309, 0.0000
0.08445, 0.875, 0.875, 0.1309, 0.0000
0.08488, 0.875, 0.875, 0.1309, 0.0000
0.08521, 0.875, 0.875, 0.1309, 0.0000
0.08553, 0.875, 0.875, 0.1309, 0.0000
0.08586, 0.875, 0.875, 0.1309, 0.0000
0.08619, 0.875, 0.875, 0.1309, 0.0000
0.08651, 0.875, 0.874, 0.1309, 0.0000
0.08691, 0.875, 0.874, 0.1309, 0.0000
0.08723, 0.875, 0.874, 0.1309, 0.0000
0.08756, 0.875, 0.874, 0.1309, 0.0000
0.08789, 0.875, 0.874, 0.1309, 0.0000
0.08821, 0.875, 0.874, 0.1309, 0.0000
0.08854, 0.875, 0.875, 0.1309, 0.0000
0.08891, 0.875, 0.875, 0.1309, 0.0000
0.08923, 0.875, 0.875, 0.1309, 0.0000
0.08955, 0.875, 0.875, 0.1309, 0.0000
0.08988, 0.875, 0.875, 0.1309, 0.0000
0.09020, 0.875, 0.875, 0.1309, 0.0000
0.09052, 0.875, 0.874, 0.1309, 0.0000
0.09090, 0.875, 0.874, 0.1309, 0.0000
0.09123, 0.875, 0.874, 0.1309, 0.0000
0.09155, 0.875, 0.874, 0.1309, 0.0000
0.09188, 0.875, 0.874, 0.1309, 0.0000
0.09221, 0.875, 0.874, 0.1309, 0.0000
0.09254, 0.875, 0.874, 0.1309, 0.0000
0.09286, 0.875, 0.875, 0.1309, 0.0000
0.09325, 0.875, 0.875, 0.1309, 0.0000
0.09357, 0.875, 0.875, 0.1309, 0.0000
0.09389, 0.875, 0.875, 0.1309, 0.0000
0.09423, 0.875, 0.875, 0.1309, 0.0000
0.09456, 0.875, 0.875, 0.1309, 0.0000
0.09489, 0.875, 0.875, 0.1309, 0.0000
0.09521, 0.875, 0.876, 0.1309, 0.0000
0.09561, 0.875, 0.876, 0.1309, 0.0000
0.09593, 0.875, 0.876, 0.1309, 0.0000
0.09627, 0.875, 0.876, 0.1309, 0.0000
0.09660, 0.875, 0.874, 0.1309, 0.0000
0.09698, 0.875, 0.874, 0.1309, 0.0000
0.09730, 0.875, 0.874, 0.1309, 0.0000
0.09763, 0.875, 0.874, 0.1309, 0.0000
0.09796, 0.875, 0.874, 0.1309, 0.0000
0.09828, 0.875, 0.874, 0.1309, 0.0000
0.09861, 0.875, 0.875, 0.1309, 0.0000
0.09898, 0.875, 0.875, 0.1309, 0.0000
0.09930, 0.875, 0.875, 0.1309, 0.0000
0.09964, 0.875, 0.875, 0.1309, 0.0000
0.09997, 0.875, 0.875, 0.1309, 0.0000
0.10029, 0.875, 0.875, 0.1309, 0.0000
0.10061, 0.875, 0.874, 0.1309, 0.0000
0.10099, 0.875, 0.874, 0.1309, 0.0000
0.10131, 0.875, 0.874, 0.1309, 0.0000
0.10164, 0.875, 0.874, 0.1309, 0.0000
0.10197, 0.875, 0.874, 0.1309, 0.0000
0.10230, 0.875, 0.874, 0.1309, 0.0000
0.10263, 0.875, 0.874, 0.1309, 0.0000
0.10295, 0.875, 0.874, 0.1309, 0.0000
0.10328, 0.875, 0.874, 0.1309, 0.0000
0.10361, 0.875, 0.874, 0.1309, 0.0000
0.10394, 0.875, 0.874, 0.1309, 0.0000
0.10426, 0.875, 0.874, 0.1309, 0.0000
0.10459, 0.875, 0.875, 0.1309, 0.0000
0.10508, 0.875, 0.875, 0.1309, 0.0000
0.10540, 0.875, 0.875, 0.1309, 0.0000
0.10573, 0.875, 0.875, 0.1309, 0.0000
0.10605, 0.875, 0.875, 0.1309, 0.0000
0.10637, 0.875, 0.874, 0.1309, 0.0000
0.10688, 0.875, 0.874, 0.1309, 0.0000
0.10721, 0.875, 0.874, 0.1309, 0.0000
0.10754, 0.875, 0.874, 0.1309, 0.0000
0.10787, 0.875, 0.874, 0.1309, 0.0000
0.10819, 0.875, 0.874, 0.1309, 0.0000
0.10852, 0.875, 0.875, 0.1309, 0.0000
0.10889, 0.875, 0.875, 0.1309, 0.0000
0.10921, 0.875, 0.875, 0.1309, 0.0000
0.10953, 0.875, 0.875, 0.1309, 0.0000
0.10986, 0.875, 0.875, 0.1309, 0.0000
0.11018, 0.875, 0.875, 0.1309, 0.0000
0.11050, 0.875, 0.874, 0.1309, 0.0000
0.11092, 0.875, 0.874, 0.1309, 0.0000
0.11124, 0.875, 0.874, 0.1309, 0.0000
0.11157, 0.875, 0.874, 0.1309, 0.0000
0.11190, 0.875, 0.874, 0.1309, 0.0000
0.11223, 0.875, 0.874, 0.1309, 0.0000
0.11255, 0.875, 0.875, 0.1309, 0.0000
0.11292, 0.875, 0.875, 0.1309, 0.0000
0.11326, 0.875, 0.875, 0.1309, 0.0000
0.11359, 0.875, 0.875, 0.1309, 0.0000
0.11391, 0.875, 0.875, 0.1309, 0.0000
0.11424, 0.875, 0.875, 0.1309, 0.0000
0.11456, 0.875, 0.874, 0.1309, 0.0000
0.11494, 0.875, 0.874, 0.1309, 0.0000
0.11526, 0.875, 0.874, 0.1309, 0.0000
0.11561, 0.875, 0.874, 0.1309, 0.0000
0.11593, 0.875, 0.874, 0.1309, 0.0000
0.11628, 0.875, 0.874, 0.1309, 0.0000
0.11660, 0.875, 0.875, 0.1309, 0.0000
0.11697, 0.875, 0.875, 0.1309, 0.0000
0.11731, 0.875, 0.875, 0.1309, 0.0000
0.11764, 0.875, 0.875, 0.1309, 0.0000
0.11796, 0.875, 0.875, 0.1309, 0.0000
0.11829, 0.875, 0.875, 0.1309, 0.0000
0.11861, 0.875, 0.875, 0.1309, 0.0000
0.11893, 0.875, 0.875, 0.1309, 0.0000
0.11926, 0.875, 0.875, 0.1309, 0.0000
0.11958, 0.875, 0.876, 0.1309, 0.0000
0.11996, 0.875, 0.876, 0.1309, 0.0000
0.12029, 0.875, 0.876, 0.1309, 0.0000
0.12061, 0.875, 0.875, 0.1309, 0.0000
0.12099, 0.875, 0.875, 0.1309, 0.0000
0.12131, 0.875, 0.875, 0.1309, 0.0000
0.12163, 0.875, 0.875, 0.1309, 0.0000
0.12196, 0.875, 0.875, 0.1309, 0.0000
0.12228, 0.875, 0.875, 0.1309, 0.0000
0.12261, 0.875, 0.875, 0.2618, 0.0000
0.12309, 0.875, 0.875, 0.2618, 0.0000
0.12342, 0.875, 0.875, 0.2618, 0.0000
0.12374, 0.875, 0.875, 0.2618, 0.0000
0.12406, 0.875, 0.875, 0.2618, 0.0000
0.12440, 0.875, 0.877, 0.2618, 0.0000
0.12487, 0.875, 0.877, 0.2618, 0.0000
0.12519, 0.875, 0.877, 0.2618, 0.0000
0.12552, 0.875, 0.877, 0.2618, 0.0000
0.12585, 0.875, 0.877, 0.2618, 0.0000
0.12618, 0.875, 0.877, 0.2618, 0.0000
0.12651, 0.875, 0.881, 0.2618, 0.0000
0.12690, 0.875, 0.881, 0.2618, 0.0000
0.12724, 0.875, 0.881, 0.2618, 0.0000
0.12756, 0.875, 0.881, 0.2618, 0.0000
0.12789, 0.875, 0.881, 0.2618, 0.0000
0.12822, 0.875, 0.881, 0.2618, 0.0000
0.12854, 0.875, 0.878, 0.2618, 0.0000
0.12894, 0.875, 0.878, 0.2618, 0.0000
0.12927, 0.875, 0.878, 0.2618, 0.0000
0.12959, 0.875, 0.878, 0.2618, 0.0000
0.12994, 0.875, 0.878, 0.2618, 0.0000
0.13027, 0.875, 0.878, 0.2618, 0.0000
0.13059, 0.875, 0.876, 0.2618, 0.0000
0.13099, 0.875, 0.876, 0.2618, 0.0000
0.13131, 0.875, 0.876, 0.2618, 0.0000
0.13164, 0.875, 0.876, 0.2618, 0.0000
0.13197, 0.875, 0.876, 0.2618, 0.0000
0.13230, 0.875, 0.876, 0.2618, 0.0000
0.13263, 0.875, 0.875, 0.2618, 0.0000
0.13300, 0.875, 0.875, 0.2618, 0.0000
0.13332, 0.875, 0.875, 0.2618, 0.0000
0.13367, 0.875, 0.875, 0.2618, 0.0000
0.13400, 0.875, 0.875, 0.2618, 0.0000
0.13434, 0.875, 0.874, 0.2618, 0.0000
0.13484, 0.875, 0.874, 0.2618, 0.0000
0.13516, 0.875, 0.874, 0.2618, 0.0000
0.13549, 0.875, 0.874, 0.2618, 0.0000
0.13582, 0.875, 0.874, 0.2618, 0.0000
0.13615, 0.875, 0.874, 0.2618, 0.0000
0.13648, 0.875, 0.875, 0.2618, 0.0000
0.13685, 0.875, 0.875, 0.2618, 0.0000
0.13718, 0.875, 0.875, 0.2618, 0.0000
0.13750, 0.875, 0.875, 0.2618, 0.0000
0.13783, 0.875, 0.875, 0.2618, 0.0000
0.13815, 0.875, 0.875, 0.2618, 0.0000
0.13848, 0.875, 0.874, 0.2618, 0.0000
0.13889, 0.875, 0.874, 0.2618, 0.0000
0.13921, 0.875, 0.874, 0.2618, 0.0000
0.13954, 0.875, 0.874, 0.2618, 0.0000
0.13987, 0.875, 0.874, 0.2618, 0.0000
0.14020, 0.875, 0.874, 0.2618, 0.0000
0.14053, 0.875, 0.875, 0.2618, 0.0000
0.14090, 0.875, 0.875, 0.2618, 0.0000
0.14122, 0.875, 0.875, 0.2618, 0.0000
0.14156, 0.875, 0.875, 0.2618, 0.0000
0.14191, 0.875, 0.875, 0.2618, 0.0000
0.14224, 0.875, 0.875, 0.2618, 0.0000
0.14257, 0.875, 0.875, 0.2618, 0.0000
0.14289, 0.875, 0.876, 0.2618, 0.0000
0.14327, 0.875, 0.876, 0.2618, 0.0000
0.14360, 0.875, 0.876, 0.2618, 0.0000
0.14393, 0.875, 0.876, 0.2618, 0.0000
0.14426, 0.875, 0.876, 0.2618, 0.0000
0.14459, 0.875, 0.875, 0.2618, 0.0000
0.14496, 0.875, 0.875, 0.2618, 0.0000
0.14529, 0.875, 0.875, 0.2618, 0.0000
0.14561, 0.875, 0.875, 0.2618, 0.0000
0.14593, 0.875, 0.875, 0.2618, 0.0000
0.14626, 0.875, 0.875, 0.2618, 0.0000
0.14658, 0.875, 0.875, 0.2618, 0.0000
0.14691, 0.875, 0.875, 0.2618, 0.0000
0.14723, 0.875, 0.875, 0.2618, 0.0000
0.14756, 0.875, 0.875, 0.2618, 0.0000
0.14788, 0.875, 0.874, 0.2618, 0.0000
0.14826, 0.875, 0.874, 0.2618, 0.0000
0.14859, 0.875, 0.874, 0.2618, 0.0000
0.14892, 0.875, 0.874, 0.2618, 0.0000
0.14925, 0.875, 0.874, 0.2618, 0.0000
0.14957, 0.875, 0.875, 0.2618, 0.0000
0.14996, 0.875, 0.875, 0.2618, 0.0000
0.15030, 0.875, 0.875, 0.2618, 0.0000
0.15064, 0.875, 0.875, 0.2618, 0.0000
0.15097, 0.875, 0.875, 0.2618, 0.0000
0.15129, 0.875, 0.875, 0.2618, 0.0000
0.15162, 0.875, 0.874, 0.2618, 0.0000
0.15200, 0.875, 0.874, 0.2618, 0.0000
0.15233, 0.875, 0.874, 0.2618, 0.0000
0.15265, 0.875, 0.874, 0.2618, 0.0000
0.15298, 0.875, 0.874, 0.2618, 0.0000
0.15331, 0.875, 0.874, 0.2618, 0.0000
0.15364, 0.875, 0.876, 0.2618, 0.0000
0.15402, 0.875, 0.876, 0.2618, 0.0000
0.15435, 0.875, 0.876, 0.2618, 0.0000
0.15467, 0.875, 0.876, 0.2618, 0.0000
0.15500, 0.875, 0.876, 0.2618, 0.0000
0.15533, 0.875, 0.876, 0.2618, 0.0000
0.15565, 0.875, 0.874, 0.2618, 0.0000
0.15603, 0.875, 0.874, 0.2618, 0.0000
0.15636, 0.875, 0.874, 0.2618, 0.0000
0.15669, 0.875, 0.874, 0.2618, 0.0000
0.15702, 0.875, 0.874, 0.2618, 0.0000
0.15735, 0.875, 0.874, 0.2618, 0.0000
0.15767, 0.875, 0.875, 0.2618, 0.0000
0.15806, 0.875, 0.875, 0.2618, 0.0000
0.15840, 0.875, 0.875, 0.2618, 0.0000
0.15873, 0.875, 0.875, 0.2618, 0.0000
0.15905, 0.875, 0.875, 0.2618, 0.0000
0.15938, 0.875, 0.876, 0.2618, 0.0000
0.15989, 0.875, 0.876, 0.2618, 0.0000
0.16024, 0.875, 0.876, 0.2618, 0.0000
0.16056, 0.875, 0.876, 0.2618, 0.0000
0.16089, 0.875, 0.876, 0.2618, 0.0000
0.16122, 0.875, 0.876, 0.2618, 0.0000
0.16155, 0.875, 0.874, 0.3927, 0.0000
0.16192, 0.875, 0.874, 0.3927, 0.0000
0.16225, 0.875, 0.874, 0.3927, 0.0000
0.16258, 0.875, 0.874, 0.3927, 0.0000
0.16291, 0.875, 0.874, 0.3927, 0.0000
0.16323, 0.875, 0.874, 0.3927, 0.0000
0.16356, 0.875, 0.878, 0.3927, 0.0000
0.16394, 0.875, 0.878, 0.3927, 0.0000
0.16427, 0.875, 0.878, 0.3927, 0.0000
0.16459, 0.875, 0.878, 0.3927, 0.0000
0.16494, 0.875, 0.878, 0.3927, 0.0000
0.16527, 0.875, 0.878, 0.3927, 0.0000
0.16559, 0.875, 0.875, 0.3927, 0.0000
0.16598, 0.875, 0.875, 0.3927, 0.0000
0.16631, 0.875, 0.875, 0.3927, 0.0000
0.16663, 0.875, 0.875, 0.3927, 0.0000
0.16696, 0.875, 0.875, 0.3927, 0.0000
0.16728, 0.875, 0.875, 0.3927, 0.0000
0.16761, 0.875, 0.875, 0.3927, 0.0000
0.16793, 0.875, 0.874, 0.3927, 0.0000
0.16839, 0.875, 0.874, 0.3927, 0.0000
0.16874, 0.875, 0.874, 0.3927, 0.0000
0.16906, 0.875, 0.874, 0.3927, 0.0000
0.16941, 0.875, 0.875, 0.3927, 0.0000
0.16987, 0.875, 0.875, 0.3927, 0.0000
0.17019, 0.875, 0.875, 0.3927, 0.0000
0.17052, 0.875, 0.875, 0.3927, 0.0000
0.17084, 0.875, 0.875, 0.3927, 0.0000
0.17117, 0.875, 0.875, 0.3927, 0.0000
0.17149, 0.875, 0.874, 0.3927, 0.0000
0.17187, 0.875, 0.874, 0.3927, 0.0000
0.17220, 0.875, 0.874, 0.3927, 0.0000
0.17252, 0.875, 0.874, 0.3927, 0.0000
