time(s),reference current(A),current(A),rw angle(rad),pendulum angle(rad)
0.00000, 0.000, 0.000, 0.0000, -3.1416
0.00200, 0.031, 0.001, 0.0000, -3.1416
0.00400, 0.063, 0.000, 0.0000, -3.1416
0.00600, 0.094, 0.002, 0.0000, -3.1416
0.00800, 0.126, 0.015, 0.0000, -3.1416
0.01000, 0.158, 0.046, 0.0000, -3.1416
0.01200, 0.189, 0.077, 0.0000, -3.1416
0.01400, 0.221, 0.110, 0.0000, -3.1416
0.01600, 0.252, 0.142, 0.0000, -3.1416
0.01800, 0.284, 0.172, 0.0000, -3.1416
0.02000, 0.316, 0.203, 0.0000, -3.1416
0.02200, 0.348, 0.234, 0.0000, -3.1416
0.02400, 0.379, 0.266, 0.0000, -3.1416
0.02600, 0.411, 0.298, 0.0000, -3.1416
0.02800, 0.443, 0.329, 0.0000, -3.1416
0.03000, 0.475, 0.360, 0.0000, -3.1416
0.03200, 0.507, 0.393, 0.0000, -3.1416
0.03400, 0.538, 0.425, 0.0000, -3.1416
0.03600, 0.570, 0.456, 0.0000, -3.1416
0.03800, 0.602, 0.488, 0.0000, -3.1416
0.04000, 0.634, 0.520, 0.0000, -3.1416
0.04200, 0.666, 0.553, 0.0000, -3.1416
0.04400, 0.698, 0.585, 0.0000, -3.1416
0.04600, 0.730, 0.615, 0.0000, -3.1416
0.04800, 0.762, 0.647, 0.0000, -3.1416
0.05000, 0.794, 0.679, 0.0000, -3.1416
0.05200, 0.826, 0.712, 0.0000, -3.1416
0.05400, 0.858, 0.743, 0.0000, -3.1416
0.05600, 0.890, 0.775, 0.0000, -3.1416
0.05800, 0.922, 0.806, 0.0000, -3.1416
0.06000, 0.954, 0.839, 0.0000, -3.1416
0.06200, 0.986, 0.872, 0.0000, -3.1416
0.06400, 1.017, 0.903, 0.0000, -3.1422
0.06600, 1.049, 0.935, 0.0000, -3.1422
0.06800, 1.081, 0.967, 0.0000, -3.1422
0.07000, 1.113, 1.000, 0.0000, -3.1422
0.07200, 1.145, 1.030, 0.0000, -3.1422
0.07400, 1.177, 1.061, 0.0000, -3.1422
0.07600, 1.209, 1.094, 0.0000, -3.1422
0.07800, 1.241, 1.127, 0.0000, -3.1428
0.08000, 1.273, 1.158, 0.0000, -3.1428
0.08200, 1.304, 1.189, 0.0000, -3.1428
0.08400, 1.336, 1.220, 0.0000, -3.1428
0.08600, 1.368, 1.255, 0.0000, -3.1428
0.08800, 1.400, 1.287, 0.0000, -3.1435
0.09000, 1.432, 1.317, 0.0000, -3.1435
0.09200, 1.463, 1.349, 0.0000, -3.1435
0.09400, 1.495, 1.380, 0.0000, -3.1435
0.09600, 1.527, 1.413, 0.0000, -3.1441
0.09800, 1.558, 1.443, 0.0000, -3.1441
0.10000, 1.590, 1.475, 0.0000, -3.1441
0.10200, 1.621, 1.507, 0.0000, -3.1447
0.10400, 1.653, 1.540, 0.0000, -3.1447
0.10600, 1.684, 1.572, 0.0000, -3.1447
0.10800, 1.716, 1.602, 0.0000, -3.1454
0.11000, 1.747, 1.633, 0.0000, -3.1454
0.11200, 1.779, 1.665, 0.0000, -3.1460
0.11400, 1.810, 1.698, 0.0000, -3.1460
0.11600, 1.841, 1.728, 0.0000, -3.1460
0.11800, 1.872, 1.759, 0.0000, -3.1466
0.12000, 1.904, 1.792, 0.0000, -3.1466
0.12200, 1.935, 1.824, 0.0000, -3.1472
0.12400, 1.966, 1.810, 0.1309, -3.1472
0.12600, 1.997, 1.891, 0.1309, -3.1479
0.12800, 2.028, 1.923, 0.1309, -3.1479
0.13000, 2.059, 1.948, 0.1309, -3.1485
0.13200, 2.089, 1.979, 0.1309, -3.1485
0.13400, 2.120, 2.011, 0.1309, -3.1491
0.13600, 2.151, 2.040, 0.1309, -3.1498
0.13800, 2.182, 2.072, 0.1309, -3.1498
0.14000, 2.212, 2.103, 0.1309, -3.1504
0.14200, 2.243, 2.132, 0.1309, -3.1504
0.14400, 2.273, 2.165, 0.1309, -3.1510
0.14600, 2.303, 2.194, 0.1309, -3.1516
0.14800, 2.334, 2.226, 0.1309, -3.1523
0.15000, 2.364, 2.256, 0.1309, -3.1523
0.15200, 2.394, 2.287, 0.1309, -3.1529
0.15400, 2.424, 2.317, 0.1309, -3.1535
0.15600, 2.454, 2.346, 0.2618, -3.1542
0.15800, 2.484, 2.387, 0.2618, -3.1542
0.16000, 2.514, 2.407, 0.2618, -3.1548
0.16200, 2.543, 2.438, 0.2618, -3.1554
0.16400, 2.573, 2.468, 0.2618, -3.1560
0.16600, 2.603, 2.494, 0.2618, -3.1567
0.16800, 2.632, 2.527, 0.2618, -3.1573
0.17000, 2.661, 2.553, 0.2618, -3.1579
0.17200, 2.691, 2.587, 0.2618, -3.1586
0.17400, 2.720, 2.617, 0.2618, -3.1592
0.17600, 2.749, 2.636, 0.3927, -3.1598
0.17800, 2.778, 2.683, 0.3927, -3.1598
0.18000, 2.807, 2.710, 0.3927, -3.1611
0.18200, 2.836, 2.735, 0.3927, -3.1617
0.18400, 2.864, 2.760, 0.3927, -3.1623
0.18600, 2.893, 2.790, 0.3927, -3.1630
0.18800, 2.921, 2.820, 0.3927, -3.1636
0.19000, 2.949, 2.849, 0.3927, -3.1642
0.19200, 2.978, 2.878, 0.3927, -3.1648
0.19400, 3.006, 2.819, 0.5236, -3.1655
0.19600, 3.034, 2.941, 0.5236, -3.1667
0.19800, 3.062, 2.970, 0.5236, -3.1674
0.20000, 3.089, 2.993, 0.5236, -3.1680
0.20200, 3.117, 3.016, 0.5236, -3.1686
0.20400, 3.144, 3.047, 0.5236, -3.1699
0.20600, 3.172, 3.073, 0.5236, -3.1705
0.20800, 3.199, 3.062, 0.6545, -3.1711
0.21000, 3.226, 3.130, 0.6545, -3.1724
0.21200, 3.253, 3.160, 0.6545, -3.1730
0.21400, 3.280, 3.185, 0.6545, -3.1736
0.21600, 3.307, 3.209, 0.6545, -3.1749
0.21800, 3.333, 3.242, 0.6545, -3.1755
0.22000, 3.359, 3.267, 0.6545, -3.1768
0.22200, 3.386, 3.298, 0.7854, -3.1774
0.22400, 3.412, 3.334, 0.7854, -3.1780
0.22600, 3.438, 3.346, 0.7854, -3.1793
0.22800, 3.464, 3.376, 0.7854, -3.1799
0.23000, 3.489, 3.397, 0.7854, -3.1812
0.23200, 3.515, 3.344, 0.9163, -3.1824
0.23400, 3.540, 3.459, 0.9163, -3.1831
0.23600, 3.565, 3.479, 0.9163, -3.1843
0.23800, 3.591, 3.505, 0.9163, -3.1849
0.24000, 3.615, 3.526, 0.9163, -3.1862
0.24200, 3.640, 3.559, 1.0472, -3.1875
0.24400, 3.665, 3.577, 1.0472, -3.1881
0.24600, 3.689, 3.612, 1.0472, -3.1893
0.24800, 3.713, 3.629, 1.0472, -3.1906
0.25000, 3.738, 3.652, 1.0472, -3.1912
0.25200, 3.761, 3.625, 1.1781, -3.1925
0.25400, 3.785, 3.710, 1.1781, -3.1937
0.25600, 3.809, 3.735, 1.1781, -3.1950
0.25800, 3.832, 3.751, 1.1781, -3.1963
0.26000, 3.855, 3.775, 1.1781, -3.1969
0.26200, 3.878, 3.782, 1.3090, -3.1981
0.26400, 3.901, 3.829, 1.3090, -3.1994
0.26600, 3.924, 3.850, 1.3090, -3.2007
0.26800, 3.946, 3.871, 1.3090, -3.2019
0.27000, 3.969, 3.853, 1.4399, -3.2032
0.27200, 3.991, 3.921, 1.4399, -3.2044
0.27400, 4.013, 3.933, 1.4399, -3.2057
0.27600, 4.034, 3.964, 1.4399, -3.2069
0.27800, 4.056, 3.956, 1.5708, -3.2082
0.28000, 4.077, 4.021, 1.5708, -3.2095
0.28200, 4.098, 4.030, 1.5708, -3.2107
0.28400, 4.119, 4.055, 1.5708, -3.2120
0.28600, 4.140, 4.073, 1.7017, -3.2132
0.28800, 4.161, 4.096, 1.7017, -3.2145
0.29000, 4.181, 4.114, 1.7017, -3.2157
0.29200, 4.201, 4.049, 1.8326, -3.2170
0.29400, 4.221, 4.165, 1.8326, -3.2182
0.29600, 4.241, 4.177, 1.8326, -3.2201
0.29800, 4.260, 4.196, 1.9635, -3.2214
0.30000, 4.280, 4.221, 1.9635, -3.2226
0.30200, 4.299, 4.246, 1.9635, -3.2239
0.30400, 4.317, 4.258, 1.9635, -3.2252
0.30600, 4.336, 4.247, 2.0944, -3.2270
0.30800, 4.354, 4.305, 2.0944, -3.2283
0.31000, 4.373, 4.310, 2.0944, -3.2296
0.31200, 4.391, 4.311, 2.2253, -3.2308
0.31400, 4.408, 4.344, 2.2253, -3.2327
0.31600, 4.426, 4.370, 2.2253, -3.2340
0.31800, 4.443, 4.361, 2.3562, -3.2352
0.32000, 4.460, 4.413, 2.3562, -3.2371
0.32200, 4.477, 4.436, 2.3562, -3.2384
0.32400, 4.494, 4.431, 2.4871, -3.2402
0.32600, 4.510, 4.468, 2.4871, -3.2415
0.32800, 4.526, 4.483, 2.4871, -3.2428
0.33000, 4.542, 4.485, 2.6180, -3.2446
0.33200, 4.557, 4.521, 2.6180, -3.2459
0.33400, 4.573, 4.441, 2.7489, -3.2478
0.33600, 4.588, 4.557, 2.7489, -3.2490
0.33800, 4.603, 4.565, 2.7489, -3.2503
0.34000, 4.617, 4.503, 2.8798, -3.2522
0.34200, 4.632, 4.596, 2.8798, -3.2534
0.34400, 4.646, 4.606, 2.8798, -3.2553
0.34600, 4.660, 4.613, 3.0107, -3.2572
0.34800, 4.673, 4.632, 3.0107, -3.2585
0.35000, 4.687, 4.567, 3.1416, -3.2603
0.35200, 4.700, 4.676, 3.1416, -3.2616
0.35400, 4.713, 4.684, 3.1416, -3.2629
0.35600, 4.725, 4.703, 3.2725, -3.2647
0.35800, 4.738, 4.705, 3.2725, -3.2666
0.36000, 4.750, 4.681, 3.4034, -3.2679
0.36200, 4.762, 4.735, 3.4034, -3.2698
0.36400, 4.773, 4.666, 3.5343, -3.2710
0.36600, 4.784, 4.767, 3.5343, -3.2729
0.36800, 4.795, 4.772, 3.5343, -3.2742
0.37000, 4.806, 4.780, 3.6652, -3.2761
0.37200, 4.817, 4.797, 3.6652, -3.2779
0.37400, 4.827, 4.769, 3.7961, -3.2792
0.37600, 4.837, 4.817, 3.7961, -3.2811
0.37800, 4.846, 4.770, 3.9270, -3.2823
0.38000, 4.856, 4.852, 3.9270, -3.2842
0.38200, 4.865, 4.794, 4.0579, -3.2855
0.38400, 4.873, 4.867, 4.0579, -3.2874
0.38600, 4.882, 4.743, 4.1888, -3.2892
0.38800, 4.890, 4.876, 4.1888, -3.2905
0.39000, 4.898, 4.803, 4.3197, -3.2924
0.39200, 4.906, 4.896, 4.3197, -3.2936
0.39400, 4.913, 4.739, 4.4506, -3.2955
0.39600, 4.920, 4.918, 4.4506, -3.2974
0.39800, 4.927, 4.925, 4.5815, -3.2987
0.40000, 4.933, 4.919, 4.5815, -3.3006
0.40200, 4.940, 4.803, 4.7124, -3.3018
0.40400, 4.946, 4.952, 4.7124, -3.3037
0.40600, 4.951, 4.857, 4.8433, -3.3050
0.40800, 4.956, 4.961, 4.8433, -3.3068
0.41000, 4.961, 4.838, 4.9742, -3.3081
0.41200, 4.966, 4.970, 4.9742, -3.3100
0.41400, 4.971, 4.932, 5.1051, -3.3119
0.41600, 4.975, 4.992, 5.1051, -3.3131
0.41800, 4.978, 4.945, 5.2360, -3.3150
0.42000, 4.982, 5.009, 5.2360, -3.3163
0.42200, 4.985, 4.952, 5.3669, -3.3182
0.42400, 4.988, 5.016, 5.3669, -3.3194
0.42600, 4.991, 4.988, 5.4978, -3.3213
0.42800, 4.993, 4.925, 5.6287, -3.3225
0.43000, 4.995, 5.014, 5.6287, -3.3244
0.43200, 4.996, 4.946, 5.7596, -3.3257
0.43400, 4.998, 5.034, 5.7596, -3.3276
0.43600, 4.999, 4.987, 5.8905, -3.3288
0.43800, 5.000, 4.980, 6.0214, -3.3301
0.44000, 5.000, 4.991, 6.0214, -3.3320
0.44200, 5.000, 4.956, 6.1523, -3.3332
0.44400, 5.000, 5.017, 6.1523, -3.3351
0.44600, 4.999, 4.999, 6.2832, -3.3364
0.44800, 4.998, 4.894, 6.4141, -3.3383
0.45000, 4.997, 4.999, 6.4141, -3.3395
0.45200, 4.996, 5.029, 6.5450, -3.3408
0.45400, 4.994, 5.016, 6.6759, -3.3427
0.45600, 4.992, 5.020, 6.6759, -3.3439
0.45800, 4.989, 4.965, 6.8068, -3.3452
0.46000, 4.986, 4.998, 6.8068, -3.3471
0.46200, 4.983, 5.035, 6.9377, -3.3483
0.46400, 4.980, 4.913, 7.0686, -3.3496
0.46600, 4.976, 5.017, 7.0686, -3.3515
0.46800, 4.972, 5.026, 7.1995, -3.3527
0.47000, 4.968, 4.882, 7.3304, -3.3540
0.47200, 4.963, 5.025, 7.3304, -3.3552
0.47400, 4.958, 4.987, 7.4613, -3.3571
0.47600, 4.952, 4.864, 7.5922, -3.3584
0.47800, 4.947, 5.004, 7.5922, -3.3596
0.48000, 4.941, 4.965, 7.7231, -3.3609
0.48200, 4.934, 4.931, 7.8540, -3.3621
0.48400, 4.927, 4.977, 7.8540, -3.3634
0.48600, 4.920, 4.991, 7.9849, -3.3653
0.48800, 4.913, 4.922, 8.1158, -3.3665
0.49000, 4.905, 4.904, 8.2467, -3.3678
0.49200, 4.897, 4.968, 8.2467, -3.3690
0.49400, 4.889, 4.920, 8.3776, -3.3703
0.49600, 4.880, 4.872, 8.5085, -3.3716
0.49800, 4.871, 4.924, 8.5085, -3.3728
0.50000, 4.862, 4.926, 8.6394, -3.3741
0.50200, 4.852, 4.902, 8.7703, -3.3753
0.50400, 4.842, 4.776, 8.9012, -3.3766
0.50600, 4.832, 4.909, 8.9012, -3.3778
0.50800, 4.821, 4.882, 9.0321, -3.3791
0.51000, 4.810, 4.835, 9.1630, -3.3804
0.51200, 4.799, 4.791, 9.2939, -3.3810
0.51400, 4.787, 4.853, 9.2939, -3.3822
0.51600, 4.775, 4.854, 9.4248, -3.3835
0.51800, 4.763, 4.812, 9.5557, -3.3848
0.52000, 4.750, 4.717, 9.6866, -3.3860
0.52200, 4.737, 4.802, 9.8175, -3.3866
0.52400, 4.723, 4.801, 9.8175, -3.3879
0.52600, 4.710, 4.780, 9.9484, -3.3885
0.52800, 4.696, 4.700, 10.0793, -3.3898
0.53000, 4.681, 4.645, 10.2102, -3.3910
0.53200, 4.667, 4.752, 10.2102, -3.3917
0.53400, 4.651, 4.743, 10.3411, -3.3923
0.53600, 4.636, 4.697, 10.4720, -3.3935
0.53800, 4.620, 4.660, 10.6029, -3.3942
0.54000, 4.604, 4.553, 10.7338, -3.3954
0.54200, 4.588, 4.684, 10.7338, -3.3961
0.54400, 4.571, 4.649, 10.8647, -3.3967
0.54600, 4.554, 4.627, 10.9956, -3.3973
0.54800, 4.537, 4.592, 11.1265, -3.3986
0.55000, 4.519, 4.503, 11.2574, -3.3992
0.55200, 4.501, 4.557, 11.3883, -3.3998
0.55400, 4.483, 4.588, 11.3883, -3.4005
0.55600, 4.464, 4.557, 11.5192, -3.4011
0.55800, 4.445, 4.508, 11.6501, -3.4017
0.56000, 4.426, 4.468, 11.7810, -3.4023
0.56200, 4.406, 4.441, 11.9119, -3.4030
0.56400, 4.386, 4.416, 12.0428, -3.4036
0.56600, 4.365, 4.469, 12.0428, -3.4042
0.56800, 4.345, 4.454, 12.1737, -3.4049
0.57000, 4.324, 4.416, 12.3046, -3.4049
0.57200, 4.302, 4.371, 12.4355, -3.4055
0.57400, 4.281, 4.340, 12.5664, -3.4061
0.57600, 4.259, 4.295, 12.6973, -3.4061
0.57800, 4.237, 4.258, 12.8282, -3.4067
0.58000, 4.214, 4.267, 12.9591, -3.4074
0.58200, 4.191, 4.314, 12.9591, -3.4074
0.58400, 4.168, 4.289, 13.0900, -3.4080
0.58600, 4.144, 4.246, 13.2209, -3.4080
0.58800, 4.120, 4.232, 13.3518, -3.4086
0.59000, 4.096, 4.194, 13.4827, -3.4086
0.59200, 4.071, 4.160, 13.6136, -3.4093
0.59400, 4.046, 4.140, 13.7445, -3.4093
0.59600, 4.021, 4.073, 13.8754, -3.4093
0.59800, 3.996, 4.062, 14.0063, -3.4099
0.60000, 3.970, 3.981, 14.1372, -3.4099
0.60200, 3.944, 3.977, 14.2681, -3.4099
0.60400, 3.917, 3.983, 14.3990, -3.4099
0.60600, 3.891, 4.002, 14.5299, -3.4099
0.60800, 3.864, 4.001, 14.5299, -3.4105
0.61000, 3.836, 3.953, 14.6608, -3.4105
0.61200, 3.809, 3.930, 14.7917, -3.4105
0.61400, 3.781, 3.903, 14.9226, -3.4105
0.61600, 3.752, 3.876, 15.0535, -3.4099
0.61800, 3.724, 3.841, 15.1844, -3.4099
0.62000, 3.695, 3.815, 15.3153, -3.4099
0.62200, 3.666, 3.770, 15.4462, -3.4099
0.62400, 3.636, 3.738, 15.5771, -3.4099
0.62600, 3.606, 3.711, 15.7080, -3.4093
0.62800, 3.576, 3.689, 15.8389, -3.4093
0.63000, 3.546, 3.633, 15.9698, -3.4086
0.63200, 3.515, 3.623, 16.1007, -3.4086
0.63400, 3.484, 3.564, 16.2316, -3.4080
0.63600, 3.453, 3.539, 16.3625, -3.4080
0.63800, 3.421, 3.501, 16.4934, -3.4074
0.64000, 3.390, 3.481, 16.6243, -3.4067
0.64200, 3.358, 3.425, 16.7552, -3.4067
0.64400, 3.325, 3.418, 16.8861, -3.4061
0.64600, 3.292, 3.364, 17.0170, -3.4055
0.64800, 3.260, 3.342, 17.1479, -3.4049
0.65000, 3.226, 3.294, 17.2788, -3.4042
0.65200, 3.193, 3.276, 17.4097, -3.4036
0.65400, 3.159, 3.223, 17.5406, -3.4030
0.65600, 3.125, 3.224, 17.6715, -3.4023
0.65800, 3.091, 3.158, 17.8024, -3.4017
0.66000, 3.056, 3.152, 17.9333, -3.4005
0.66200, 3.021, 3.096, 18.0642, -3.3998
0.66400, 2.986, 3.076, 18.1951, -3.3992
0.66600, 2.951, 3.032, 18.3260, -3.3979
0.66800, 2.915, 3.023, 18.4569, -3.3973
0.67000, 2.879, 2.974, 18.5878, -3.3961
0.67200, 2.843, 2.954, 18.7187, -3.3954
0.67400, 2.807, 2.904, 18.8496, -3.3942
0.67600, 2.770, 2.890, 18.9805, -3.3935
0.67800, 2.733, 2.852, 19.1114, -3.3923
0.68000, 2.696, 2.834, 19.2423, -3.3910
0.68200, 2.659, 2.782, 19.3732, -3.3904
0.68400, 2.621, 2.755, 19.5041, -3.3892
0.68600, 2.583, 2.719, 19.6350, -3.3879
0.68800, 2.545, 2.688, 19.7659, -3.3866
0.69000, 2.507, 2.650, 19.8968, -3.3854
0.69200, 2.468, 2.624, 20.0277, -3.3841
0.69400, 2.430, 2.578, 20.1586, -3.3829
0.69600, 2.391, 2.544, 20.2895, -3.3816
0.69800, 2.351, 2.512, 20.4204, -3.3804
0.70000, 2.312, 2.477, 20.5513, -3.3791
0.70200, 2.272, 2.428, 20.8131, -3.3778
0.70400, 2.232, 2.365, 20.9440, -3.3760
0.70600, 2.192, 2.324, 21.0749, -3.3747
0.70800, 2.152, 2.256, 21.2057, -3.3734
0.71000, 2.111, 2.242, 21.3367, -3.3716
0.71200, 2.071, 2.190, 21.4676, -3.3703
0.71400, 2.030, 2.176, 21.5984, -3.3684
0.71600, 1.989, 2.124, 21.7293, -3.3672
0.71800, 1.947, 2.093, 21.8602, -3.3653
0.72000, 1.906, 2.056, 21.9911, -3.3640
0.72200, 1.864, 2.025, 22.1220, -3.3621
0.72400, 1.822, 1.980, 22.2529, -3.3602
0.72600, 1.780, 1.949, 22.3838, -3.3584
0.72800, 1.738, 1.903, 22.5147, -3.3571
0.73000, 1.696, 1.868, 22.6456, -3.3552
0.73200, 1.653, 1.777, 22.9074, -3.3533
0.73400, 1.610, 1.733, 23.0383, -3.3515
0.73600, 1.567, 1.713, 23.1692, -3.3489
0.73800, 1.524, 1.661, 23.3001, -3.3471
0.74000, 1.481, 1.630, 23.4310, -3.3452
0.74200, 1.438, 1.578, 23.5619, -3.3433
0.74400, 1.394, 1.552, 23.6928, -3.3408
0.74600, 1.350, 1.503, 23.8237, -3.3389
0.74800, 1.306, 1.471, 23.9546, -3.3370
0.75000, 1.262, 1.426, 24.0855, -3.3345
0.75200, 1.218, 1.386, 24.2164, -3.3326
0.75400, 1.174, 1.347, 24.3473, -3.3301
0.75600, 1.130, 1.312, 24.6091, -3.3282
0.75800, 1.085, 1.245, 24.7400, -3.3257
0.76000, 1.040, 1.190, 24.8709, -3.3232
0.76200, 0.996, 1.147, 25.0018, -3.3207
0.76400, 0.951, 1.098, 25.1327, -3.3188
0.76600, 0.906, 1.067, 25.2636, -3.3163
0.76800, 0.860, 1.017, 25.3945, -3.3138
0.77000, 0.815, 0.981, 25.5254, -3.3112
0.77200, 0.770, 0.931, 25.6563, -3.3087
0.77400, 0.724, 0.896, 25.7872, -3.3062
0.77600, 0.679, 0.836, 26.0490, -3.3037
0.77800, 0.633, 0.777, 26.1799, -3.3012
0.78000, 0.587, 0.753, 26.3108, -3.2987
0.78200, 0.542, 0.696, 26.4417, -3.2962
0.78400, 0.496, 0.662, 26.5726, -3.2936
0.78600, 0.450, 0.607, 26.7035, -3.2911
0.78800, 0.404, 0.563, 26.8344, -3.2886
0.79000, 0.357, 0.518, 26.9653, -3.2861
0.79200, 0.311, 0.479, 27.0962, -3.2830
0.79400, 0.265, 0.434, 27.2271, -3.2805
0.79600, 0.219, 0.394, 27.4889, -3.2779
0.79800, 0.172, 0.339, 27.6198, -3.2748
0.80000, 0.126, 0.287, 27.7507, -3.2723
0.80200, 0.079, 0.255, 27.8816, -3.2698
0.80400, 0.033, 0.204, 28.0125, -3.2666
0.80600, -0.014, 0.153, 28.1434, -3.2635
0.80800, -0.061, 0.103, 28.2743, -3.2610
0.81000, -0.107, 0.060, 28.4052, -3.2578
0.81200, -0.154, 0.017, 28.5361, -3.2553
0.81400, -0.201, -0.025, 28.6670, -3.2522
0.81600, -0.247, -0.069, 28.7979, -3.2490
0.81800, -0.294, -0.115, 29.0597, -3.2459
0.82000, -0.341, -0.158, 29.1906, -3.2428
0.82200, -0.388, -0.215, 29.3215, -3.2402
0.82400, -0.434, -0.255, 29.4524, -3.2371
0.82600, -0.481, -0.310, 29.5833, -3.2340
0.82800, -0.528, -0.358, 29.7142, -3.2308
0.83000, -0.575, -0.415, 29.8451, -3.2277
0.83200, -0.621, -0.466, 29.9760, -3.2239
0.83400, -0.668, -0.510, 30.1069, -3.2208
0.83600, -0.715, -0.554, 30.2378, -3.2176
0.83800, -0.762, -0.597, 30.3687, -3.2145
0.84000, -0.808, -0.638, 30.6305, -3.2113
0.84200, -0.855, -0.660, 30.7614, -3.2076
0.84400, -0.901, -0.724, 30.8923, -3.2044
0.84600, -0.948, -0.761, 31.0232, -3.2013
0.84800, -0.994, -0.823, 31.1541, -3.1975
0.85000, -1.041, -0.879, 31.2850, -3.1944
0.85200, -1.087, -0.934, 31.4159, -3.1912
0.85400, -1.134, -0.979, 31.5468, -3.1875
0.85600, -1.180, -1.028, 31.6777, -3.1843
0.85800, -1.226, -1.074, 31.8086, -3.1812
0.86000, -1.272, -1.120, 31.9395, -3.1774
0.86200, -1.318, -1.161, 32.0704, -3.1743
0.86400, -1.364, -1.171, 32.3322, -3.1705
0.86600, -1.410, -1.242, 32.4631, -3.1674
0.86800, -1.456, -1.258, 32.5940, -3.1636
0.87000, -1.501, -1.301, 32.7249, -3.1604
0.87200, -1.547, -1.364, 32.8558, -3.1567
0.87400, -1.592, -1.433, 32.9867, -3.1535
0.87600, -1.638, -1.482, 33.1176, -3.1498
0.87800, -1.683, -1.535, 33.2485, -3.1466
0.88000, -1.728, -1.578, 33.3794, -3.1428
0.88200, -1.773, -1.631, 33.5103, -3.1403
0.88400, -1.818, -1.677, 33.6412, -3.1366
0.88600, -1.862, -1.725, 33.7721, -3.1328
0.88800, -1.907, -1.767, 33.9030, -3.1297
0.89000, -1.952, -1.771, 34.1648, -3.1259
0.89200, -1.996, -1.799, 34.2957, -3.1221
0.89400, -2.040, -1.866, 34.4266, -3.1190
0.89600, -2.084, -1.943, 34.5575, -3.1152
0.89800, -2.128, -1.920, 34.6884, -3.1114
0.90000, -2.171, -2.023, 34.8193, -3.1077
0.90200, -2.215, -2.011, 34.9502, -3.1045
0.90400, -2.258, -2.045, 35.0811, -3.1008
0.90600, -2.301, -2.121, 35.2120, -3.0970
0.90800, -2.344, -2.202, 35.3429, -3.0932
0.91000, -2.387, -2.213, 35.4738, -3.0901
0.91200, -2.430, -2.280, 35.6047, -3.0863
0.91400, -2.472, -2.306, 35.7356, -3.0825
0.91600, -2.514, -2.358, 35.8665, -3.0788
0.91800, -2.556, -2.405, 35.9974, -3.0750
0.92000, -2.598, -2.465, 36.1283, -3.0712
0.92200, -2.640, -2.494, 36.2592, -3.0675
0.92400, -2.681, -2.542, 36.3901, -3.0643
0.92600, -2.722, -2.573, 36.5210, -3.0605
0.92800, -2.763, -2.640, 36.6519, -3.0568
0.93000, -2.804, -2.668, 36.7828, -3.0530
0.93200, -2.844, -2.727, 36.9137, -3.0492
0.93400, -2.884, -2.746, 37.0446, -3.0455
0.93600, -2.924, -2.804, 37.1755, -3.0417
0.93800, -2.964, -2.816, 37.3064, -3.0379
0.94000, -3.003, -2.874, 37.4373, -3.0342
0.94200, -3.042, -2.909, 37.5682, -3.0304
0.94400, -3.081, -2.970, 37.6991, -3.0272
0.94600, -3.120, -2.971, 37.8300, -3.0235
0.94800, -3.158, -3.034, 37.9609, -3.0197
0.95000, -3.196, -3.040, 38.0918, -3.0159
0.95200, -3.234, -3.096, 38.2227, -3.0122
0.95400, -3.271, -3.125, 38.3536, -3.0090
0.95600, -3.309, -3.192, 38.4845, -3.0052
0.95800, -3.346, -3.189, 38.6154, -3.0015
0.96000, -3.382, -3.266, 38.7463, -2.9977
0.96200, -3.419, -3.253, 38.8772, -2.9946
0.96400, -3.455, -3.277, 39.0081, -2.9908
0.96600, -3.490, -3.311, 39.1390, -2.9870
0.96800, -3.526, -3.423, 39.2699, -2.9839
0.97000, -3.561, -3.352, 39.4008, -2.9801
0.97200, -3.595, -3.498, 39.5317, -2.9763
0.97400, -3.630, -3.419, 39.6626, -2.9732
0.97600, -3.664, -3.564, 39.7935, -2.9694
0.97800, -3.698, -3.603, 39.7935, -2.9657
0.98000, -3.731, -3.642, 39.9244, -2.9625
0.98200, -3.764, -3.677, 40.0553, -2.9588
0.98400, -3.797, -3.711, 40.1862, -2.9556
0.98600, -3.829, -3.736, 40.3171, -2.9518
0.98800, -3.861, -3.769, 40.4480, -2.9487
0.99000, -3.893, -3.803, 40.5789, -2.9449
0.99200, -3.924, -3.824, 40.7098, -2.9418
0.99400, -3.955, -3.845, 40.8407, -2.9386
0.99600, -3.985, -3.834, 40.9716, -2.9349
0.99800, -4.015, -3.925, 41.1025, -2.9317
1.00000, -4.045, -3.846, 41.2334, -2.9280
1.00200, -4.074, -3.897, 41.3643, -2.9248
1.00400, -4.103, -4.032, 41.3643, -2.9217
1.00600, -4.132, -4.062, 41.4952, -2.9179
1.00800, -4.160, -4.097, 41.6261, -2.9148
1.01000, -4.188, -4.109, 41.7570, -2.9116
1.01200, -4.215, -4.121, 41.8879, -2.9085
1.01400, -4.242, -4.091, 42.0188, -2.9047
1.01600, -4.269, -4.068, 42.1497, -2.9016
1.01800, -4.295, -4.231, 42.1497, -2.8984
1.02000, -4.321, -4.250, 42.2806, -2.8953
1.02200, -4.346, -4.297, 42.4115, -2.8922
1.02400, -4.371, -4.304, 42.5424, -2.8890
1.02600, -4.395, -4.306, 42.6733, -2.8859
1.02800, -4.419, -4.278, 42.8042, -2.8827
1.03000, -4.443, -4.216, 42.9351, -2.8796
1.03200, -4.466, -4.429, 42.9351, -2.8764
